,GL70,GL72,GL74,GL76,GL78,GL80,GL82,GL84,GL86,Med3,Med5,Med7,Med9,Med11,Med13,Med15,Med17,Med19
29478252_20200608_Feet_R_S_0,0.8633685035640624,0.8633685035640624,0.8500169716042877,0.8500169716042877,0.8500169716042877,0.8500169716042877,0.8500169716042877,0.8500169716042877,0.7356512693090237,0.8500169716042877,0.8758505830630021,0.8539425026109952,0.9120280951363399,0.8043430372751793,0.8043430372751793,0.8043430372751793,0.6515178601928953,0.6515178601928953
29478252_20200608_Feet_R_S_1,0.885149286156374,0.9049157227153404,0.8615466882223632,0.8810637676815951,0.9049157227153404,0.9049157227153404,0.6648360411786175,0.509015094027379,0.5791460625378178,0.9049157227153404,0.885149286156374,0.885149286156374,0.885149286156374,0.763726930122594,0.7674133922224888,0.621604847700216,0.621604847700216,0.4911445710223929
29478252_20200608_Feet_R_S_2,0.6687511378851888,0.8395205596647712,0.8395205596647712,0.8395205596647712,0.7818805536558291,0.6655247890680663,0.6743855121529032,0.7814634208918649,0.5163264077420665,0.9073561196918217,0.8331897373874187,0.8331897373874187,0.7561671111285752,0.7030956740575698,0.7026927904711128,0.6128027644056941,0.6128027644056941,0.48418983854277076
29478252_20200608_Feet_R_S_3,0.9250100778733161,0.9250100778733161,0.7477959483353928,0.825591878679248,0.9250100778733161,0.9250100778733161,0.8199282996934674,0.6896566214702781,0.607204141798749,0.9337082341517914,0.9337082341517914,0.8732182211891168,0.8721426076388331,0.8732182211891168,0.7216679513959644,0.5845510406307312,0.5845510406307312,0.5845510406307312
30804199_20200406_Feet_L_S_0,0.9388709687043576,0.9388709687043576,0.9388709687043576,0.9290754381724144,0.9388709687043576,0.9388709687043576,0.9388709687043576,0.9388709687043576,0.9024025201598653,0.8511795350703403,0.9290754381724144,0.9290754381724144,0.8158613028531712,0.8158613028531712,0.7885370916587218,0.7885370916587218,0.642937196687771,0.6608476553110686
30804199_20200406_Feet_L_S_1,0.9261860591865329,0.9261860591865329,0.9261860591865329,0.9261860591865329,0.9261860591865329,0.9261860591865329,0.9261860591865329,0.9261860591865329,0.9261860591865329,0.7994960261460068,0.9261860591865329,0.9261860591865329,0.9261860591865329,0.8686027468979846,0.8686027468979846,0.8686027468979846,0.8642543771959462,0.7035682249873674
30804199_20200406_Feet_L_S_2,0.8948352885101819,0.8948352885101819,0.8948352885101819,0.8402766556428399,0.8948352885101819,0.9377468109388677,0.8948352885101819,0.8948352885101819,0.8948352885101819,0.8609284516089324,0.8670138012577666,0.8948352885101819,0.8948352885101819,0.7749973644122874,0.7749973644122874,0.7749973644122874,0.7718899929968277,0.6277478651739528
30804199_20200406_Feet_L_S_3,0.932827574895881,0.932827574895881,0.9433168815181028,0.9433168815181028,0.932827574895881,0.932827574895881,0.932827574895881,0.932827574895881,0.932827574895881,0.8316654178561736,0.932827574895881,0.932827574895881,0.9433168815181028,0.8350045938360035,0.8350045938360035,0.8350045938360035,0.8350045938360035,0.6763537210071628
30804199_20200406_Feet_R_S_0,0.8528763231704556,0.835599990350896,0.835599990350896,0.835599990350896,0.835599990350896,0.8351963610765413,0.8351963610765413,0.8351963610765413,0.8351963610765413,0.7533721586877216,0.8528763231704556,0.835599990350896,0.8528763231704556,0.835599990350896,0.7489769504688438,0.7489769504688438,0.7489769504688438,0.5917842571605679
30804199_20200406_Feet_R_S_1,0.8700397285932375,0.8700397285932375,0.8700397285932375,0.8537252999061671,0.8700397285932375,0.8700397285932375,0.8700397285932375,0.7759558158384658,0.8537252999061671,0.7613500236619,0.7438090589932321,0.8761947077110652,0.8537252999061671,0.8537252999061671,0.8537252999061671,0.8537252999061671,0.7124970329628305,0.7124970329628305
30804199_20200406_Feet_R_S_2,0.8956820674154191,0.8956820674154191,0.8274740451301827,0.8274740451301827,0.8274740451301827,0.869248775633628,0.8274740451301827,0.8274740451301827,0.8274740451301827,0.7753247158875624,0.8026416990080502,0.7904052252148104,0.8274740451301827,0.8274740451301827,0.8274740451301827,0.7255024746064896,0.7255024746064896,0.5732365231458683
30804199_20200406_Feet_R_S_3,0.8545499471006682,0.8995462040504356,0.8995462040504356,0.8995462040504356,0.8995462040504356,0.8995462040504356,0.8545499471006682,0.8648825315886288,0.8488672630256718,0.7719941914239999,0.8488672630256718,0.8488672630256718,0.8545499471006682,0.8545499471006682,0.7286324252808528,0.7286324252808528,0.7286324252808528,0.5757095705922787
33960303_20200615_Feet_L_S_0,0.8438721708538279,0.8438721708538279,0.8437556832029006,0.8438721708538279,0.8438721708538279,0.9073124928158445,0.9073124928158445,0.9073124928158445,0.9073124928158445,0.8108526244844128,0.8229261118325624,0.9073124928158445,0.9001039357810279,0.8437556832029006,0.8437556832029006,0.6835364583916007,0.6835364583916007,0.5400781893464498
33960303_20200615_Feet_L_S_1,0.7861266829058543,0.7861266829058543,0.9234697429261278,0.9234697429261278,0.9234697429261278,0.9234697429261278,0.9234697429261278,0.9234697429261278,0.9234697429261278,0.8670000630771242,0.8833747276933612,0.8670000630771242,0.9429358517941278,0.9234697429261278,0.9234697429261278,0.9234697429261278,0.883806011980258,0.7861266829058543
33960303_20200615_Feet_L_S_2,0.8316901818049987,0.8316901818049987,0.8931910335246399,0.8931910335246399,0.9257984291514717,0.8931910335246399,0.8931910335246399,0.9257984291514717,0.9257984291514717,0.8349079952890001,0.8349079952890001,0.8931910335246399,0.8931910335246399,0.8316901818049987,0.8316901818049987,0.8316901818049987,0.8316901818049987,0.6737269294029133
33960303_20200615_Feet_L_S_3,0.8404105714087943,0.8404105714087943,0.8404105714087943,0.9197569576008924,0.8404105714087943,0.8404105714087943,0.9009306831910637,0.8404105714087943,0.8404105714087943,0.8263156938641737,0.8263156938641737,0.8263156938641737,0.9009306831910637,0.9009306831910637,0.8404105714087943,0.8404105714087943,0.8404105714087943,0.7836840173251548
33960303_20200615_Feet_R_S_0,0.8825987128651359,0.8825987128651359,0.8825987128651359,0.8825987128651359,0.8825987128651359,0.8825987128651359,0.8825987128651359,0.8825987128651359,0.8825987128651359,0.807439736393381,0.807439736393381,0.8790202541175933,0.9153133687039654,0.8790202541175933,0.8825987128651359,0.8825987128651359,0.8825987128651359,0.7309013145709865
33960303_20200615_Feet_R_S_1,0.8703116138789724,0.8703116138789724,0.8703116138789724,0.8703116138789724,0.8703116138789724,0.8373874046397684,0.8703116138789724,0.8703116138789724,0.8703116138789724,0.7830804112890178,0.8758276264984372,0.8758276264984372,0.8758276264984372,0.8703116138789724,0.8347463625395726,0.7556032209468357,0.7556032209468357,0.6120571194463286
33960303_20200615_Feet_R_S_2,0.8602541700351632,0.9298550413941751,0.9298550413941751,0.8602541700351632,0.8602541700351632,0.8602541700351632,0.9219295322527087,0.9298550413941751,0.8560760539478967,0.7661545338372131,0.8529163961088226,0.8529163961088226,0.899167473739507,0.9298550413941751,0.9298550413941751,0.9298550413941751,0.7723193562110859,0.7723193562110859
33960303_20200615_Feet_R_S_3,0.8820561908401087,0.8820561908401087,0.8820561908401087,0.8820561908401087,0.8820561908401087,0.8714538541029084,0.8714538541029084,0.8714538541029084,0.8714538541029084,0.7714035933711008,0.6952866806938215,0.8067992800016128,0.8694534302517564,0.8067992800016128,0.8714538541029084,0.7670640653169772,0.7670640653169772,0.7670640653169772
99999988_20200320_Feet_L_S_0,0.8564456415012728,0.8826485585740631,0.8826485585740631,0.8826485585740631,0.8826485585740631,0.8826485585740631,0.8826485585740631,0.8826485585740631,0.8987154871982922,0.8075402202841735,0.9482404682482353,0.9482404682482353,0.9482404682482353,0.9482404682482353,0.9482404682482353,0.9200062688148691,0.8518463317792929,0.8599502873058997
99999988_20200320_Feet_L_S_1,0.9460352160157824,0.9460352160157824,0.9460352160157824,0.9460352160157824,0.9460352160157824,0.9460352160157824,0.9460352160157824,0.9460352160157824,0.9460352160157824,0.8275230722288156,0.8474897838960069,0.9460352160157824,0.9460352160157824,0.9460352160157824,0.8194133518070322,0.8194133518070322,0.8194133518070322,0.6637248149636962
99999988_20200320_Feet_L_S_2,0.8499473069271445,0.9385097256838114,0.8414522611030107,0.9385097256838114,0.9385097256838114,0.9385097256838114,0.9385097256838114,0.9385097256838114,0.9385097256838114,0.87200391753225,0.87200391753225,0.8499473069271445,0.8414522611030107,0.9177751608760912,0.9177751608760912,0.9177751608760912,0.8247004817273593,0.7427370834055377
99999988_20200320_Feet_L_S_3,0.8076757294592776,0.8076757294592776,0.8076757294592776,0.8076757294592776,0.8076757294592776,0.8951910926392861,0.8951910926392861,0.8076757294592776,0.8951910926392861,0.8598060076775623,0.8598060076775623,0.8951910926392861,0.8937402058022776,0.8937402058022776,0.8937402058022776,0.8937402058022776,0.8076757294592776,0.7754389498346449
99999988_20200320_Feet_R_S_0,0.8787952985917595,0.7118241918593253,0.8787952985917595,0.8787952985917595,0.8787952985917595,0.8787952985917595,0.8787952985917595,0.8787952985917595,0.8787952985917595,0.7857234604155482,0.7857234604155482,0.8388061808541073,0.7857234604155482,0.8787952985917595,0.8787952985917595,0.8787952985917595,0.7118241918593253,0.7118241918593253
99999988_20200320_Feet_R_S_1,0.854370473472294,0.8543578819771043,0.8543578819771043,0.8543578819771043,0.6920400835125582,0.8543578819771043,0.8543578819771043,0.854370473472294,0.854370473472294,0.7473439159137325,0.7097760807959479,0.7473439159137325,0.8543578819771043,0.764114787580038,0.8174112851711568,0.836217005088326,0.8174112851711568,0.6920400835125582
99999988_20200320_Feet_R_S_2,0.8568475767071964,0.8568475767071964,0.8568475767071964,0.8568475767071964,0.8568475767071964,0.8568475767071964,0.8568475767071964,0.8568475767071964,0.8568475767071964,0.849337442499287,0.849337442499287,0.849337442499287,0.849337442499287,0.9341335327109792,0.9341335327109792,0.8568475767071964,0.7566481614958932,0.7566481614958932
99999988_20200320_Feet_R_S_3,0.860965781099777,0.860965781099777,0.860965781099777,0.860965781099777,0.860965781099777,0.860965781099777,0.860965781099777,0.860965781099777,0.8644551574777438,0.7251842475938657,0.7559937322420431,0.7473531474042742,0.7902291892942856,0.860965781099777,0.860965781099777,0.7205599093136016,0.7205599093136016,0.7205599093136016
99999990_20200320_Feet_L_S_0,0.8605868557122356,0.832845768302122,0.8605868557122356,0.8605868557122356,0.8605868557122356,0.8605868557122356,0.8605868557122356,0.8605868557122356,0.8605868557122356,0.9474854736195079,0.9474854736195079,0.8605868557122356,0.8605868557122356,0.8605868557122356,0.6970753531269109,0.6970753531269109,0.6970753531269109,0.5507755876558308
99999990_20200320_Feet_L_S_1,0.8969727369924393,0.8969727369924393,0.8609738382943982,0.8969727369924393,0.8969727369924393,0.9211663055803719,0.8969727369924393,0.9211663055803719,0.8551487351032085,0.7740355762168404,0.9211663055803719,0.8728151645558077,0.8728151645558077,0.8609738382943982,0.8551487351032085,0.8551487351032085,0.7267107834361606,0.7267107834361606
99999990_20200320_Feet_L_S_2,0.8623567200124485,0.8623567200124485,0.8623567200124485,0.8623567200124485,0.8623567200124485,0.8894026227268892,0.929215025764,0.929215025764,0.8623567200124485,0.7807987369266944,0.929215025764,0.8793606823546707,0.8793606823546707,0.8623567200124485,0.8623567200124485,0.8623567200124485,0.7204161244087802,0.7204161244087802
99999990_20200320_Feet_L_S_3,0.9422613008817282,0.9422613008817282,0.9422613008817282,0.9422613008817282,0.9422613008817282,0.9422613008817282,0.8990002359779322,0.9422613008817282,0.9422613008817282,0.7591463981446215,0.7591463981446215,0.9422613008817282,0.9422613008817282,0.9422613008817282,0.9422613008817282,0.7794490993799537,0.7794490993799537,0.7794490993799537
99999990_20200320_Feet_R_S_0,0.8539684636042237,0.8539684636042237,0.8539684636042237,0.8539684636042237,0.8539684636042237,0.8539684636042237,0.8817345297040499,0.8228420261533959,0.8882378773151696,0.7873928662995406,0.7784848220049274,0.8228420261533959,0.8228420261533959,0.8882378773151696,0.8539684636042237,0.8817345297040499,0.803302932766994,0.7082355812792189
99999990_20200320_Feet_R_S_1,0.8199593911294231,0.8199593911294231,0.7076466597481621,0.8199593911294231,0.8199593911294231,0.8610286146629219,0.8610286146629219,0.8610286146629219,0.8610286146629219,0.7592762370876736,0.8307110383808162,0.8307110383808162,0.9146136946259482,0.8610286146629219,0.740837092647018,0.740837092647018,0.740837092647018,0.740837092647018
99999990_20200320_Feet_R_S_2,0.8407404156035643,0.8407404156035643,0.8407404156035643,0.8407404156035643,0.8407404156035643,0.8407404156035643,0.9314275020291329,0.8407404156035643,0.8407404156035643,0.703803415833852,0.7339289742980009,0.9056439285658625,0.9056439285658625,0.8407404156035643,0.8407404156035643,0.8407404156035643,0.8407404156035643,0.6809997366388871
99999990_20200320_Feet_R_S_3,0.9151345353219807,0.8603622678778284,0.8788391605275108,0.812710480553234,0.9151345353219807,0.8514257782682604,0.8252812713953988,0.8514257782682604,0.812710480553234,0.6465890571195324,0.7566506767718186,0.7421769063557605,0.8514257782682604,0.812710480553234,0.7584062400928188,0.8791498754164764,0.7829403566398166,0.7208774279025544
99999991_20200319_Feet_L_S_0,0.8061859967629031,0.8061859967629031,0.8001247942939537,0.8586976899183859,0.8586976899183859,0.8586976899183859,0.8586976899183859,0.9542254136107903,0.9542254136107903,0.8586976899183859,0.8586976899183859,0.7899702547481935,0.8001247942939537,0.8001247942939537,0.8001247942939537,0.6530106573779516,0.6530106573779516,0.5159590379282579
99999991_20200319_Feet_L_S_1,0.9030988810144065,0.7315100936216693,0.9030988810144065,0.9030988810144065,0.8769397381066696,0.8769397381066696,0.8769397381066696,0.8769397381066696,0.8219654281031674,0.8851209263820697,0.8851209263820697,0.8310553166269381,0.8310553166269381,0.8769397381066696,0.8769397381066696,0.8769397381066696,0.7315100936216693,0.7315100936216693
99999991_20200319_Feet_L_S_2,0.9496521990010002,0.9496521990010002,0.9496521990010002,0.9496521990010002,0.9496521990010002,0.9496521990010002,0.9496521990010002,0.9496521990010002,0.9496521990010002,0.9082040061682221,0.870262062111926,0.870262062111926,0.7049122703106601,0.7049122703106601,0.5569677197516327,0.5569677197516327,0.4264284104348437,0.4264284104348437
99999991_20200319_Feet_L_S_3,0.9491045130963316,0.9491045130963316,0.9491045130963316,0.9491045130963316,0.9491045130963316,0.9491045130963316,0.9491045130963316,0.9491045130963316,0.9491045130963316,0.9491045130963316,0.8609609243134733,0.8464528313755295,0.8464528313755295,0.8464528313755295,0.685626793414179,0.541729812080339,0.541729812080339,0.4147618873740095
99999991_20200319_Feet_R_S_0,0.6705205534134097,0.6705205534134097,0.8486275754138466,0.6705205534134097,0.6705205534134097,0.8486275754138466,0.8486275754138466,0.8486275754138466,0.8486275754138466,0.6628349305355625,0.7869785696790629,0.6628349305355625,0.7869785696790629,0.7869785696790629,0.7869785696790629,0.7888283470836448,0.8421769812382268,0.8421769812382268
99999991_20200319_Feet_R_S_1,0.884620717184538,0.884620717184538,0.884620717184538,0.884620717184538,0.884620717184538,0.884620717184538,0.884620717184538,0.884620717184538,0.884620717184538,0.6781820335770071,0.7938496718933363,0.8976376645531347,0.8294233290627694,0.780632046596999,0.780632046596999,0.6553468279014474,0.6553468279014474,0.5017499151120457
99999991_20200319_Feet_R_S_2,0.9269568500420448,0.9269568500420448,0.9269568500420448,0.9269568500420448,0.9269568500420448,0.9269568500420448,0.9269568500420448,0.9269568500420448,0.8245115468673059,0.7698482596457935,0.8846776592963421,0.8846776592963421,0.7526778983989904,0.7501298641785364,0.7501298641785364,0.6415017738009123,0.6415017738009123,0.4911497955663235
99999991_20200319_Feet_R_S_3,0.8348462158103606,0.8364563320209002,0.8348462158103606,0.8348462158103606,0.9229646091359563,0.9229646091359563,0.9229646091359563,0.9229646091359563,0.9229646091359563,0.8003065575293884,0.8892939745843692,0.8892939745843692,0.8348462158103606,0.8348462158103606,0.8348462158103606,0.6609037685103409,0.6609037685103409,0.5060044477657297
99999992_20200319_Feet_L_S_0,0.8445898453685309,0.8445898453685309,0.8445898453685309,0.8445898453685309,0.8445898453685309,0.9404019803075657,0.9404019803075657,0.9404019803075657,0.9404019803075657,0.7005956554843136,0.7005956554843136,0.8222268456725625,0.7997934322260176,0.9404019803075657,0.9404019803075657,0.932068442133359,0.932068442133359,0.8445898453685309
99999992_20200319_Feet_L_S_1,0.8990132338481838,0.8990132338481838,0.9326874918961583,0.8990132338481838,0.8990132338481838,0.9041277310663199,0.8990132338481838,0.8425985446694445,0.8425985446694445,0.8425985446694445,0.8425985446694445,0.8425985446694445,0.8425985446694445,0.8425985446694445,0.9041277310663199,0.8990132338481838,0.8990132338481838,0.8199058931292614
99999992_20200319_Feet_L_S_2,0.9130429590698139,0.9130429590698139,0.9130429590698139,0.9130429590698139,0.9130429590698139,0.9130429590698139,0.9130429590698139,0.9130429590698139,0.9130429590698139,0.7770926997419173,0.9116856362176307,0.9130429590698139,0.9130429590698139,0.9130429590698139,0.8931685169050118,0.7614483787170792,0.7614483787170792,0.7614483787170792
99999992_20200319_Feet_L_S_3,0.8953808386348877,0.8953808386348877,0.8953808386348877,0.8953808386348877,0.8755204990538522,0.8755204990538522,0.8755204990538522,0.8755204990538522,0.9570213570932575,0.7431142878159765,0.7431142878159765,0.8755204990538522,0.8755204990538522,0.8755204990538522,0.9180797833715543,0.9180797833715543,0.9570213570932575,0.7962651048877323
99999992_20200319_Feet_R_S_0,0.8084383138414226,0.7947388988793427,0.8084383138414226,0.790561865141257,0.8838311460493256,0.8838311460493256,0.8838311460493256,0.8838311460493256,0.9239354016667042,0.7925919741426148,0.8838311460493256,0.8838311460493256,0.8838311460493256,0.9239354016667042,0.8084383138414226,0.8084383138414226,0.790561865141257,0.6387660751339634
99999992_20200319_Feet_R_S_1,0.749213859509205,0.749213859509205,0.7771176836736776,0.7771176836736776,0.7771176836736776,0.7771176836736776,0.7771176836736776,0.7771176836736776,0.7771176836736776,0.8582514999160021,0.8582514999160021,0.8614158468750084,0.8912843510002746,0.9514517538298591,0.9514517538298591,0.7771176836736776,0.7771176836736776,0.7771176836736776
99999992_20200319_Feet_R_S_2,0.7785876192798372,0.8057937261631967,0.8057937261631967,0.808146989377194,0.8057937261631967,0.7450077538329353,0.8246806693649262,0.7785876192798372,0.8246806693649262,0.8251974757172227,0.8246806693649262,0.8246806693649262,0.8246806693649262,0.8246806693649262,0.7785876192798372,0.7785876192798372,0.8057937261631967,0.6385358928412398
99999992_20200319_Feet_R_S_3,0.8460392705745732,0.8460392705745732,0.6684754730465763,0.8460392705745732,0.8460392705745732,0.8460392705745732,0.8460392705745732,0.8460392705745732,0.845659911402565,0.8285303047579994,0.8285303047579994,0.8285303047579994,0.8285303047579994,0.7979494407543232,0.7979494407543232,0.8460392705745732,0.8460392705745732,0.6684754730465763
99999998_20200227_Feet_L_S_0,0.9130735709958396,0.9130735709958396,0.9130735709958396,0.9130735709958396,0.9130735709958396,0.9130735709958396,0.9108306777388695,0.9108306777388695,0.9108306777388695,0.87590594722022,0.9108306777388695,0.9130735709958396,0.9130735709958396,0.9130735709958396,0.9130735709958396,0.7633626066399721,0.7538195645263605,0.603150701542694
99999998_20200227_Feet_L_S_1,0.8764707107709973,0.825300993989503,0.825300993989503,0.825300993989503,0.8764707107709973,0.825300993989503,0.825300993989503,0.793663296144039,0.825300993989503,0.763769375721,0.763769375721,0.763769375721,0.8606895389669469,0.8606895389669469,0.8606895389669469,0.8411377582010658,0.8411377582010658,0.6923050276332877
99999998_20200227_Feet_L_S_2,0.8144985070388302,0.8385091291215565,0.9601444334102968,0.9601444334102968,0.9601444334102968,0.9601444334102968,0.9601444334102968,0.9601444334102968,0.9601444334102968,0.7983472860988513,0.7983472860988513,0.9601444334102968,0.9601444334102968,0.8385091291215565,0.8385091291215565,0.8385091291215565,0.6625257316516002,0.6625257316516002
99999998_20200227_Feet_L_S_3,0.8034974137702174,0.8755020366074306,0.8755020366074306,0.8755020366074306,0.8755020366074306,0.8755020366074306,0.8755020366074306,0.8755020366074306,0.8755020366074306,0.8322264350271158,0.8755020366074306,0.8755020366074306,0.8755020366074306,0.8755020366074306,0.8042813486043832,0.8042813486043832,0.8034974137702174,0.6355549374221419
99999998_20200227_Feet_R_S_0,0.893838544928645,0.893838544928645,0.893838544928645,0.893838544928645,0.893838544928645,0.893838544928645,0.893838544928645,0.893838544928645,0.8888452271895382,0.8006502769303745,0.8006502769303745,0.893838544928645,0.893838544928645,0.893838544928645,0.755371896189849,0.755371896189849,0.755371896189849,0.5968370537796339
99999998_20200227_Feet_R_S_1,0.7710972726792937,0.7710972726792937,0.7710972726792937,0.7756923728849396,0.7756923728849396,0.788723471295412,0.8373349646675238,0.9197479060860615,0.9197479060860615,0.7628229914529939,0.7245276773753543,0.8318304870629397,0.9127038523103013,0.834060182082521,0.7756923728849396,0.7756923728849396,0.7756923728849396,0.6283108220368011
99999998_20200227_Feet_R_S_2,0.7374001935139672,0.902507176855492,0.8762875563976427,0.902507176855492,0.902507176855492,0.902507176855492,0.902507176855492,0.902507176855492,0.902507176855492,0.7994483017258509,0.7994483017258509,0.7994483017258509,0.7994483017258509,0.8078614783152694,0.7452745851842615,0.7452745851842615,0.7452745851842615,0.588858931503614
99999998_20200227_Feet_R_S_3,0.8574679120005947,0.8564697173596173,0.8574679120005947,0.8574679120005947,0.8574679120005947,0.8574679120005947,0.9579937156824211,0.9579937156824211,0.9579937156824211,0.768820532655172,0.9036153001923451,0.9036153001923451,0.9036153001923451,0.8564697173596173,0.8574679120005947,0.6945490087204815,0.6945490087204815,0.5487794636803806
99999999_20200227_Feet_L_S_0,0.9592217885591762,0.9592217885591762,0.9592217885591762,0.8420112114094263,0.8420112114094263,0.8420112114094263,0.8552527493418344,0.8688118081505626,0.7402893513235562,0.7402893513235562,0.7402893513235562,0.7402893513235562,0.7402893513235562,0.8420112114094263,0.8420112114094263,0.8420112114094263,0.8420112114094263,0.8600139395463604
99999999_20200227_Feet_L_S_1,0.8848047893714396,0.8848047893714396,0.8257943896497183,0.8848047893714396,0.8257943896497183,0.8257943896497183,0.8257943896497183,0.6764857646111584,0.7763599147624421,0.7953832987005559,0.7744225441003982,0.8848047893714396,0.8052055789441701,0.8562310862818375,0.8562310862818375,0.8523210374225765,0.8523210374225765,0.7230332181871653
99999999_20200227_Feet_L_S_2,0.8614633550520163,0.8614633550520163,0.8743262367586467,0.8614633550520163,0.8743262367586467,0.8614633550520163,0.8743262367586467,0.8230747067272942,0.8743262367586467,0.7001302479978998,0.7577619466013717,0.8743262367586467,0.8614633550520163,0.8466331939235319,0.8466331939235319,0.872217048704714,0.872217048704714,0.7208405361195983
99999999_20200227_Feet_L_S_3,0.8544242787015894,0.8544242787015894,0.9178788195707642,0.8544242787015894,0.8809981384453149,0.8809981384453149,0.8809981384453149,0.8809981384453149,0.8809981384453149,0.7953115738065581,0.8809981384453149,0.8544242787015894,0.8544242787015894,0.8544242787015894,0.8768174023495703,0.8544242787015894,0.8396000349054277,0.7247212255751255
99999999_20200227_Feet_R_S_0,0.7990151637987633,0.7990151637987633,0.9546639005439269,0.7990151637987633,0.8191128860031678,0.9546639005439269,0.9546639005439269,0.9546639005439269,0.7990151637987633,0.7790111381092776,0.876311064512984,0.876311064512984,0.876311064512984,0.876311064512984,0.876311064512984,0.876311064512984,0.7990151637987633,0.7990151637987633
99999999_20200227_Feet_R_S_1,0.7409587008663368,0.8395927913605006,0.8965600280482673,0.8965600280482673,0.8703617870327638,0.8703617870327638,0.8703617870327638,0.8703617870327638,0.8703617870327638,0.7967177012750281,0.7967177012750281,0.8480318213758606,0.8480318213758606,0.8480318213758606,0.8342005720122889,0.8342005720122889,0.7409587008663368,0.7409587008663368
99999999_20200227_Feet_R_S_2,0.9015396506811836,0.9015396506811836,0.9103210438881036,0.9103210438881036,0.9103210438881036,0.9103210438881036,0.9103210438881036,0.9103210438881036,0.9103210438881036,0.7593805730850242,0.7819378298599706,0.7593805730850242,0.7910193273195767,0.7910193273195767,0.8439864241884684,0.835755840752052,0.8424515171308925,0.7523393601364472
99999999_20200227_Feet_R_S_3,0.8975792969848106,0.8975792969848106,0.8975792969848106,0.8975792969848106,0.8975792969848106,0.8975792969848106,0.8975792969848106,0.8975792969848106,0.8975792969848106,0.6877909738441275,0.7700879191751008,0.7700879191751008,0.8005657432523199,0.8005657432523199,0.845035897729849,0.845035897729849,0.8317030752717172,0.8317030752717172
