,GL70,GL72,GL74,GL76,GL78,GL80,GL82,GL84,GL86,Med3,Med5,Med7,Med9,Med11,Med13,Med15,Med17,Med19
30804199_20200406_Feet_R_S_0,0.8820520521041201,0.8806929778513225,0.8783683452809687,0.8863320940887088,0.8776233137521718,0.8682796304461529,0.8580844948403779,0.8539755092435892,0.8622171570171773,0.7747666448890964,0.8845253755965075,0.8978478210636077,0.8740525622696332,0.8663740360878243,0.8142531211706832,0.7453197607461076,0.6934564911923609,0.6033803066661454
30804199_20200406_Feet_R_S_1,0.8722526251032151,0.8722526251032151,0.8859706735329752,0.8947777691443526,0.8974181749431603,0.8892977867961752,0.8807885834288038,0.8757307430478711,0.8754510192457098,0.7866120702103914,0.7666932449151601,0.8419017350272244,0.8626994562441935,0.8715631066407505,0.8658878190881116,0.8358514155769339,0.7759151096129406,0.697064910189474
30804199_20200406_Feet_R_S_2,0.8698533234833234,0.8721999351067611,0.8611389895272314,0.8615059602335563,0.8712506701894764,0.8715787367821853,0.864045267636986,0.8665622617935822,0.8545688543194645,0.7594210417281088,0.7909781940891819,0.8403913097748624,0.8531505023182848,0.8607213860082085,0.8148328240182087,0.7584349486885024,0.6805937729033206,0.6291374830213932
30804199_20200406_Feet_R_S_3,0.9073970574534057,0.9262694683831925,0.9304776425594466,0.9064123085865768,0.9102912868413804,0.9312328653731866,0.9316600441136417,0.9092453598748197,0.9033308960907914,0.7852873391798008,0.8380232123899533,0.8837746366965147,0.8898080244588702,0.8787977750536825,0.7958540378537673,0.7537811824348835,0.6808665218457747,0.5893182294037871
33960303_20200615_Feet_L_S_0,0.8925288293731898,0.8655335373994872,0.8726161681287441,0.9004640375334652,0.9258300685775687,0.9204841945652319,0.9220771591843683,0.9358976644214693,0.934722753698023,0.8115249971476355,0.831217506459496,0.962780646545774,0.9083492789081282,0.8502977848664641,0.8106202402722253,0.7611137030066883,0.6697837132874833,0.5931700356719632
33960303_20200615_Feet_L_S_1,0.8445612480312831,0.8548591852654098,0.8893018479587658,0.8988592066899942,0.9002046782303215,0.9251068367485307,0.9108424871456829,0.9138091580795953,0.921210058410453,0.8692648151768495,0.8852104604512853,0.8998646063599866,0.9464995702137909,0.936889247032871,0.9339454432325297,0.910689251638061,0.8519105498580992,0.7944817080431793
33960303_20200615_Feet_L_S_2,0.8776311811242302,0.8753004554095368,0.8885880015923961,0.8932288690029322,0.914496013876319,0.9142369482920083,0.9220625392319046,0.9251812446798217,0.936606842864979,0.8421911709586536,0.8638890181636082,0.938148992764562,0.9257719181633322,0.8871600033755291,0.8677419530443796,0.80929156722965,0.7694287917049293,0.6788269258118638
33960303_20200615_Feet_L_S_3,0.886499395428164,0.8878329825512852,0.8736324225732038,0.8309088365090197,0.8765438663165926,0.8740394627136338,0.8932767570759146,0.8988332336222348,0.8807230884737549,0.7736152803334766,0.8209707127282866,0.8528283261075008,0.9353119828756289,0.9061913036139551,0.9109119503199263,0.8797038761681432,0.8418087831032645,0.757991582307685
33960303_20200615_Feet_R_S_0,0.8647461206675175,0.8771266691344709,0.8776348987636502,0.8827877607979905,0.882170721544333,0.878208124787969,0.8796957070609673,0.8818056555040135,0.8841204542658181,0.8488035718723443,0.8426576488081832,0.8519381964410502,0.8645214082070989,0.8691843899014688,0.8836357152614082,0.8753700594195472,0.8552433050222189,0.785988615748887
33960303_20200615_Feet_R_S_1,0.822635336063465,0.799155092124865,0.8617572306157825,0.8648303803004862,0.8714832826757966,0.8724007934249275,0.8787560070072876,0.8796818305917561,0.8820891478897666,0.7961452847837885,0.8360123188179608,0.8584065406499238,0.8768040217557245,0.8543478163900898,0.8539778262084956,0.7921985586843779,0.7659649672590814,0.6962399165868813
33960303_20200615_Feet_R_S_2,0.9026401371269831,0.9012283752487547,0.8946918303978352,0.8998502012330175,0.899194698794493,0.8975840620388182,0.9308404306328658,0.9274815969279816,0.9128073219805928,0.7955848195847142,0.8354857613520578,0.8995280115432668,0.9290749047129652,0.937849743892156,0.9069429448889514,0.8681055229385839,0.8092029808128846,0.7561857979396752
33960303_20200615_Feet_R_S_3,0.9038133346405284,0.9028053411331626,0.9069832713983195,0.9102944773238699,0.913085428445686,0.9016127830352921,0.9030688525060916,0.8990860022889484,0.8950364367436219,0.7674081953782742,0.7492239331188033,0.8274035071637478,0.8047297984405926,0.8289027616970726,0.8912204596629505,0.8416658398194614,0.7800048656547511,0.6991421454970554
99999988_20200320_Feet_L_S_0,0.901723232462071,0.9044646130675938,0.8645525945334801,0.9387252148709181,0.9429580197335091,0.935352699180786,0.9337272012024297,0.9366512437245318,0.9224570960599157,0.7974077373671683,0.8418392718927956,0.8954096549314885,0.9026823087653244,0.9178220460492694,0.9417140705610069,0.8869849393589586,0.8652683765054225,0.8563060903782665
99999988_20200320_Feet_L_S_1,0.9478434528602135,0.949810510375292,0.9567875790180631,0.9577579269841922,0.9591379346503008,0.9621415568738444,0.9677524157990242,0.9669477087043817,0.96894279705161,0.7521327070035111,0.8486209012661833,0.9459053976293342,0.9258220141139843,0.916646031726806,0.8911796694863462,0.8461773912456285,0.7864828417718129,0.7068828573318956
99999988_20200320_Feet_L_S_2,0.8973812388329488,0.9000355883783117,0.8997896916556832,0.9036910233588102,0.901635199285534,0.9071491462990661,0.9125960050129583,0.9106448136725208,0.8970201596246312,0.8090666039378521,0.8419851296842977,0.8952319988170988,0.9111058876608102,0.909305969980853,0.8884639003654805,0.8672185125686045,0.8203763878012352,0.7765491517368704
99999988_20200320_Feet_L_S_3,0.8370137426561564,0.8454213320062929,0.8454213320062929,0.8675830047496205,0.8546630257346912,0.8719328796538829,0.8710200280503758,0.8693064466363388,0.8861992247218783,0.8207762502324465,0.9130525147396553,0.9221853977725167,0.9182095681695874,0.8934209476652544,0.8755749066786154,0.8480891546282033,0.8430248564342245,0.8057846824602429
99999988_20200320_Feet_R_S_0,0.8299300969244364,0.7907768839235942,0.852282958380357,0.7914439247070373,0.8615941563278297,0.8758554115544834,0.8795149051647831,0.8831607891845253,0.8831607891845253,0.8129590281574166,0.8551319611071536,0.8966469870709811,0.8680611120342664,0.8731289104572447,0.8493683603477353,0.8231120514798423,0.746077839856023,0.6769863646878888
99999988_20200320_Feet_R_S_1,0.8078600485884958,0.8210398494545357,0.8355087159472455,0.8400773338985679,0.8416029747093426,0.8492519399657218,0.856251122302206,0.8696459425853048,0.8807142095446815,0.7816768067659775,0.7154216896179102,0.7450284263317293,0.7928514215209215,0.8063825295720741,0.8377660587413451,0.8153258455676414,0.7956446963792512,0.7016076999975093
99999988_20200320_Feet_R_S_2,0.8194611739515667,0.8570036396310426,0.8154816742241383,0.8583529994876637,0.8594127517432147,0.8597541788632251,0.8587255313002362,0.8765990204374997,0.8679714814625001,0.8272628334151156,0.8642876433388343,0.8875526261777846,0.9010858394310273,0.8961020903412679,0.908026325252812,0.8757179651698062,0.8074109300024911,0.7467601805667762
99999988_20200320_Feet_R_S_3,0.8278842743376023,0.8314925448020001,0.8522617501288232,0.8587172641479662,0.8587172641479662,0.8688857344217888,0.8720143024500956,0.8758470576929768,0.8787399217466894,0.7464323915002924,0.7543371597804751,0.7684935038598195,0.806930849003708,0.8538577570153744,0.8584406986187708,0.7984575594919792,0.7008412625429551,0.6506095901448854
99999990_20200320_Feet_L_S_0,0.8609311248779948,0.8671397426898451,0.8438020041018983,0.854058822483019,0.8928984153733329,0.8981657232824051,0.8965839044005265,0.9075091578042157,0.9196664618584266,0.9550980352226472,0.955472634299697,0.904506940316984,0.8892205167222069,0.8407370412270163,0.7817567641001212,0.7320472707526772,0.6690158240318593,0.588153361895426
99999990_20200320_Feet_L_S_1,0.9267952345981398,0.9263029642429725,0.93726932372814,0.9328431673239248,0.9392667842399887,0.9608604460612172,0.9538376166411805,0.948026583561361,0.9295766040739855,0.7841970049578326,0.818851254179903,0.9225076469470932,0.9074986047024242,0.9035286991865451,0.8851711471460327,0.8516516473739428,0.785842441399673,0.6886268409215716
99999990_20200320_Feet_L_S_2,0.9051964265343649,0.9051964265343649,0.9042253734708037,0.908252665590137,0.9101579338085293,0.9227488319026516,0.9353839265678235,0.9526938019740657,0.8987310632502197,0.8040800655610603,0.883186491711673,0.9269306596260604,0.9436856850425644,0.9219229856545643,0.8966382573555579,0.8550541157878324,0.7888887775812846,0.7008593080643993
99999990_20200320_Feet_L_S_3,0.9091210801792822,0.9224985943668897,0.941184378387237,0.9447866442772189,0.9501268951861939,0.9486513666768902,0.9402281942309759,0.9673618956614959,0.9682357300420077,0.7452094772721078,0.7948092296115669,0.9453982041157746,0.9221565824750081,0.9124818884736265,0.8922244795673328,0.8280418970635576,0.7757122333297426,0.7052310785436977
99999990_20200320_Feet_R_S_0,0.889926115447223,0.8830818158231692,0.884423780596634,0.9041728766842272,0.9017150897258283,0.882018409171083,0.9170126019202589,0.9049920211985253,0.9401606753686574,0.7380710233650263,0.7998189359514536,0.8123806053497559,0.8339989531020198,0.8458387714417276,0.9112277219165994,0.8580443019553969,0.8220677493311463,0.740472391709714
99999990_20200320_Feet_R_S_1,0.8583955689648094,0.8610518381494863,0.8606456571268025,0.8612632974517146,0.8687734156677273,0.8895712538704272,0.8955845206614185,0.8995912789959177,0.899167973501875,0.7497493388498724,0.844868955058334,0.8739314808777302,0.9080089163633557,0.9303171628041913,0.8639345931073834,0.7873112119738552,0.7722789596960502,0.724791146573048
99999990_20200320_Feet_R_S_2,0.864616442925611,0.87350616304327,0.8750493841131312,0.8859416058359368,0.9168731214373617,0.9214199061518911,0.9117427741953933,0.910946408594005,0.9196192902853392,0.7280152026634683,0.7656362926814055,0.803832850687111,0.8954984758152573,0.896896241076025,0.8498449280826018,0.8367622195929936,0.762126487005708,0.7235641454743692
99999990_20200320_Feet_R_S_3,0.944483317133995,0.9453638295537204,0.9301993023837304,0.8540003367728355,0.8859356100105906,0.900942637860238,0.8946902341096211,0.8759853948807751,0.852906469227787,0.6573657755022756,0.7348282090351785,0.794702270275516,0.809827535098696,0.8732905917061385,0.8821870225087077,0.8412839171237133,0.7919252597351579,0.7584222254158433
