Filename,GL70,GL72,GL74,GL76,GL78,GL80,GL82,GL84,GL86,Med3,Med5,Med7,Med9,Med11,Med13,Med15,Med17,Med19
05571583_2020023_Feet_L_S_0,0.743524454240255,0.716522744561992,0.7162238327885645,0.7707745406104736,0.7628542023588772,0.8229618058386305,0.7737702218165488,0.7984086005497355,0.7817892580472965,0.652926392754518,0.676749602340401,0.6429193538127157,0.7120381467681874,0.7304327879076955,0.7947054506843824,0.7597039400544411,0.8960667500104584,0.7521038237320464
05571583_2020023_Feet_L_S_1,0.7407105885228077,0.7850605275159741,0.764742763000042,0.7801698119041757,0.78660428900584,0.7812843140044661,0.7977347037638084,0.7416410282669583,0.8026764403627069,0.6441948252823781,0.7260553694469211,0.7580082339907184,0.7801295317040494,0.7347328341876871,0.72688707915425,0.7576560225986047,0.7526671372329947,0.9258796757009501
05571583_2020023_Feet_L_S_2,0.757888867638565,0.8033101377172122,0.7893189913723248,0.8002769417449438,0.7312522151642847,0.7879998127804971,0.7607491781389292,0.7308089802266196,0.7311611566017879,0.6275152775266298,0.7741480201707343,0.7511041617609863,0.7888891703353142,0.7702478939866324,0.8232238175848114,0.8011427227568546,0.865605818042777,0.8290211585346968
05571583_2020023_Feet_L_S_3,0.8159486703525695,0.8186090780140838,0.8376132716812815,0.7852423754373402,0.8104319590328258,0.8363958793514086,0.8250808093274831,0.808803620396742,0.8277915786080354,0.6094550065954112,0.6781769105215201,0.8117169770836643,0.8193453649643675,0.738817403554982,0.7699480360439072,0.7134334020322827,0.698572044138232,0.7138632647010346
05571583_2020023_Feet_R_S_0,0.7022789726810903,0.7039960065909113,0.6743068935192379,0.7292346705283874,0.8111763999441637,0.7257081904704908,0.6774411158973701,0.8154915224021897,0.8042691942190416,0.5917072264497479,0.6716891092734973,0.6259667308888197,0.7944337075514999,0.8418733679180838,0.8416070501570724,0.7269559127912903,0.8268672126058971,0.799141150814342
05571583_2020023_Feet_R_S_1,0.7264508179993203,0.7859904592112744,0.7403747418011637,0.7572674769031296,0.7781885990965468,0.769160221589564,0.7937795887826257,0.8370215523733763,0.8276980618955779,0.6866340890674374,0.7172094796830725,0.7897184519733865,0.8130559383957934,0.8440143897776985,0.7955767314436363,0.7691602215895662,0.7179970121209576,0.6287073190833817
05571583_2020023_Feet_R_S_2,0.8021458301059468,0.906686585408979,0.8984294209440937,0.9011829277400696,0.8906785716962576,0.7903793484507333,0.7935448019890325,0.798785313027548,0.7901488624020027,0.8044445126522729,0.7981518901343966,0.8086692435286305,0.8850978695723246,0.8653616803873824,0.8380192842586215,0.8217412946489829,0.7563956479801841,0.5604858409259735
05571583_2020023_Feet_R_S_3,0.759481224328001,0.7744384091646475,0.8130049624846335,0.7617167235352246,0.8024498707238399,0.8537280519587042,0.8024498707238399,0.7313345794979388,0.7292562894277993,0.6912563748344414,0.7227663394100532,0.7860746634730441,0.7800593572268667,0.8777135120046399,0.771688624841662,0.7642686045864056,0.7074401160997309,0.6711510884842486
05723258_20200601_Feet_L_S_0,0.7845572173284314,0.7801888899594465,0.7021423353201598,0.7809627267556501,0.7840053382411364,0.7865278257613024,0.7855953626532158,0.7818171271851759,0.7994670813353438,0.7195757325057573,0.6707276425381048,0.7133065373356923,0.7602153771003595,0.7140282049573403,0.7557764628712927,0.6949106650490348,0.7971783780783711,0.6101530075888311
05723258_20200601_Feet_L_S_1,0.8280726261094026,0.8188218961082223,0.7989155869460886,0.811380159902493,0.7881992052079305,0.8032849919946637,0.7667519191428981,0.7667519191428983,0.7686498199328556,0.7644959045994665,0.8519776763778385,0.8291125188513789,0.8088281548098833,0.8943432452771072,0.7852521470320131,0.8114385875449509,0.7107905261055222,0.5805375641601748
