method,config,Jaccard
RCD,GL70,0.0
RCD,GL70,0.0
RCD,GL70,0.0
RCD,GL70,0.0
RCD,GL70,0.0
RCD,GL70,0.0
RCD,GL70,0.0
RCD,GL70,0.0
RCD,GL70,0.0
RCD,GL70,0.0
RCD,GL70,0.0
RCD,GL70,0.0
RCD,GL70,0.0
RCD,GL70,0.0
RCD,GL70,0.0
RCD,GL70,0.0
RCD,GL70,0.0
RCD,GL70,0.0
RCD,GL70,0.0
RCD,GL70,0.0
RCD,GL70,0.0
RCD,GL70,0.0
RCD,GL70,0.0
RCD,GL70,0.0
RCD,GL70,0.0
RCD,GL70,0.0
RCD,GL70,0.0
RCD,GL70,0.0
RCD,GL70,0.0
RCD,GL70,0.0
RCD,GL70,0.0
RCD,GL70,0.0
RCD,GL70,0.0
RCD,GL70,0.0
RCD,GL70,0.0
RCD,GL70,0.0
RCD,GL70,0.0
RCD,GL70,0.0
RCD,GL70,0.0
RCD,GL70,0.0
RCD,GL70,0.0
RCD,GL70,0.0
RCD,GL70,0.0
RCD,GL70,0.0
RCD,GL70,0.0
RCD,GL70,0.0
RCD,GL70,0.0
RCD,GL70,0.0
RCD,GL70,0.0
RCD,GL70,0.0
RCD,GL70,0.0
RCD,GL70,0.0
RCD,GL70,0.0
RCD,GL70,0.0
RCD,GL70,0.0
RCD,GL70,0.0
RCD,GL70,0.0
RCD,GL70,0.0
RCD,GL70,0.0
RCD,GL70,0.0
RCD,GL70,0.0
RCD,GL70,0.0
RCD,GL70,0.0
RCD,GL70,0.0
RCD,GL70,0.0
RCD,GL70,0.0
RCD,GL70,0.0
RCD,GL70,0.0
RCD,GL70,0.0
RCD,GL70,0.0
RCD,GL70,0.0
RCD,GL70,0.0
RCD,GL70,0.0
RCD,GL70,0.0
RCD,GL70,0.0
RCD,GL70,0.0
RCD,GL70,0.0
RCD,GL70,0.0
RCD,GL70,0.0
RCD,GL70,0.0
RCD,GL70,0.0
RCD,GL70,0.0
RCD,GL70,0.0
RCD,GL70,0.0
RCD,GL70,0.0
RCD,GL70,0.0
RCD,GL70,0.0
RCD,GL70,0.0
RCD,GL70,0.0
RCD,GL70,0.0
RCD,GL70,0.0
RCD,GL70,0.0
RCD,GL70,0.0
