Filename,GL70,GL72,GL74,GL76,GL78,GL80,GL82,GL84,GL86,Med3,Med5,Med7,Med9,Med11,Med13,Med15,Med17,Med19
05571583_2020023_Feet_L_S_0,0.7642094680025249,0.7808108742489043,0.7874417539882127,0.8313831468101017,0.851114864607117,0.8083431365097419,0.8094505238917026,0.8712656517748901,0.8568014378310252,0.6310664219628129,0.645399600838111,0.7133535325217056,0.7376234221463469,0.7819504932818188,0.8203826353054979,0.8224393212529363,0.7766011293066062,0.7862066865908887
05571583_2020023_Feet_L_S_1,0.7872780664539465,0.7642228282229339,0.8267937207439825,0.7830591492752909,0.8127064803113191,0.874888787301626,0.8569866000110179,0.7618728799559522,0.8288532353530548,0.6303783846198486,0.6922221623539551,0.7780855876751301,0.8289049873144348,0.7972612353972285,0.7967796044531796,0.8302366731981639,0.8018140722610734,0.8155853290527348
05571583_2020023_Feet_L_S_2,0.6723337211059314,0.6133168657554077,0.671741813651781,0.7256417597059249,0.6843823337021482,0.6978288407179132,0.7553470371934683,0.6981394216292077,0.6821400266212335,0.6538910634549726,0.6523430518174632,0.7041748811530323,0.6189971611931891,0.673945800714429,0.6113161883591712,0.726083906344156,0.8468400158572451,0.8205872146006393
05571583_2020023_Feet_L_S_3,0.8117864316638104,0.7860453654932216,0.8921753818058902,0.8207752495097052,0.8840059855151516,0.862740603900385,0.786806137070784,0.8504966745838067,0.9043074800448763,0.6504822086852221,0.7033697666253725,0.7917929605954707,0.8315441087326074,0.8747477075156525,0.8076100683098003,0.7864457416111929,0.7635562089636029,0.7440159514280712
05571583_2020023_Feet_R_S_0,0.6791576611060436,0.6381760895404405,0.7344968796966154,0.7124029686310007,0.7395899947297657,0.7303467681654551,0.782513825519973,0.7580920727767471,0.788647959756605,0.6607062568175184,0.711864002248675,0.7622025741201418,0.8321959366812389,0.8932636838070607,0.8803149053183925,0.8597101571534026,0.7921142394776298,0.7647055707579054
05571583_2020023_Feet_R_S_1,0.747922069560539,0.6714655397787074,0.7206244599271061,0.7374252774419721,0.690824361017804,0.7336263503351831,0.7476451371472902,0.7285937548903597,0.723566374460548,0.7532491496813472,0.8003881669250019,0.8674513515969964,0.8459495150385443,0.8832390245496347,0.8198635247878238,0.7759693902181312,0.6599695224088895,0.6395060727866667
05571583_2020023_Feet_R_S_2,0.8813530531738286,0.8829985773994423,0.892512502829999,0.9022477023214767,0.9020141788743231,0.8901127853328059,0.9079715560520436,0.8939347781614925,0.8974913746140074,0.7870703727490876,0.8474189019085878,0.8736899265249496,0.9193017390221387,0.9100414562355021,0.8227465856285209,0.8320405151729481,0.7798753938356239,0.7057508453606696
05571583_2020023_Feet_R_S_3,0.7073742783696813,0.6775651211735053,0.7367137230685391,0.7337080150549271,0.8280987875245756,0.7596543203103182,0.7630829731471395,0.7331262748439156,0.8064866943009169,0.645353433061307,0.7000422237843638,0.7609188447507389,0.8800579541047432,0.8456229561728521,0.8656509921634612,0.7697681114694319,0.6485171319993003,0.6706427621082893
05723258_20200601_Feet_L_S_0,0.827920391378419,0.8895872619365756,0.7809597135900913,0.7981121745026939,0.791356837602939,0.7637213341981712,0.7956428065876853,0.7891922648086903,0.7981317575653784,0.7318694476990195,0.7692687030455843,0.7899215283113732,0.8408170884397652,0.7873199744737828,0.7760684386870981,0.7957046130756301,0.6867888927344722,0.6214270295142575
05723258_20200601_Feet_L_S_1,0.8465880397014567,0.8628398081443459,0.8579052184204793,0.8290829378444561,0.8495132975685987,0.8463683228854091,0.8578150977724173,0.7926773069533628,0.776240702542712,0.8286696561259841,0.840706579393766,0.879056659860823,0.8856154642841815,0.8899091703077129,0.8396964781621565,0.8326030541461374,0.7221970250312156,0.6567372600164011
05723258_20200601_Feet_L_S_2,0.8564332917964562,0.8847706974439088,0.9023076198577159,0.9049330853840938,0.880688878494503,0.8458876054729477,0.8535623752606688,0.8858882589582984,0.8259634028081285,0.8337144492728913,0.8815090927462461,0.8963703579348274,0.9063406413372732,0.93324319649327,0.8976648652081969,0.8369283889861615,0.7556236621177906,0.6837158193424587
05723258_20200601_Feet_L_S_3,0.8916158795648667,0.8745421658431369,0.8796780482621473,0.8559087067397164,0.8899218916443086,0.8862368804337845,0.8814459228658712,0.8869134936301231,0.8453815041476164,0.8403552917013863,0.8727511326643057,0.9295716291985993,0.9065127530940559,0.9094117603416888,0.8907928049895004,0.7603240308576851,0.7313072277376149,0.6603613710830721
05723258_20200601_Feet_R_S_0,0.7683375913487711,0.7995864403298846,0.7989557388271514,0.8376317970305874,0.8613894436378623,0.8731609990994921,0.8814788650212803,0.8275125932269629,0.8929500787868955,0.7186447142740482,0.7743927746210504,0.7778051383411838,0.8156033834577944,0.8493678308362043,0.8331701158071928,0.7464617097507609,0.6834940395786083,0.5792561373100715
05723258_20200601_Feet_R_S_1,0.8907382591936571,0.9638856549715094,0.8725204402884932,0.8093314711715742,0.8707177632010091,0.8287474963943801,0.7593073895537563,0.7601931336149882,0.6957199734486249,0.7752772038156696,0.8265977366386537,0.9205321544346935,0.9327270666827986,0.946265982037385,0.8387787434942691,0.7766996217024782,0.7265790562799025,0.6148993745825674
05723258_20200601_Feet_R_S_2,0.853622535563696,0.8965026221213116,0.901759268924538,0.9137568092488139,0.8684290189249098,0.9155879854753548,0.898056291720681,0.8151074083449785,0.878581822479168,0.6797968157489254,0.7078674708531845,0.8357769922953984,0.8253299135907339,0.8782176577247642,0.8805639036310389,0.8847347847646422,0.8694299903249793,0.8136739650603854
05723258_20200601_Feet_R_S_3,0.6799200961515249,0.7244248529855197,0.6764102085593405,0.7620811018917687,0.8085212029618997,0.7177824494528738,0.7081369808789829,0.668465834206759,0.7424963036080755,0.6717840901911185,0.7677081165321424,0.8340156503600715,0.7754922476486803,0.9156405799960493,0.8020637469105162,0.7156496308611662,0.6457231736797966,0.5673547149688444
11156926_20200427_Feet_L_S_0,0.6834863748151374,0.6936613283629731,0.7106389821257915,0.7167067369927743,0.7790156369712568,0.8074637071758366,0.8442993256460241,0.8203366053177847,0.8559141053793087,0.6017161748698002,0.63233097873744,0.6387421718288777,0.6909603339483325,0.6977733871136146,0.7342483089058726,0.8292172002365645,0.7551167615225143,0.769931225371105
11156926_20200427_Feet_L_S_1,0.7832180450429188,0.7504366808539944,0.8045580035079712,0.7404591767017763,0.8010835835500336,0.830031795021115,0.8468370158898854,0.8556312494695871,0.7919129276997009,0.7611181979231287,0.7868474956857738,0.8940126411613202,0.8626380847843358,0.8233897730790218,0.8744616168710017,0.7049514249784237,0.7375822777090641,0.588680452793033
11156926_20200427_Feet_L_S_2,0.8273826874003768,0.8987350147354259,0.8648224148799227,0.8652906714709927,0.818341034610778,0.8838401919853517,0.8998357333517426,0.8962434794538325,0.9136972331117632,0.7292537680045257,0.8120834627377232,0.8487328602289729,0.9432059910413317,0.8941160322157593,0.8180943459759846,0.7693850027346133,0.6866617826715798,0.5945665365844914
11156926_20200427_Feet_L_S_3,0.814860961110837,0.8167628221043521,0.8805783202395837,0.82402678544547,0.835021388449924,0.8646141711569386,0.8241268789509418,0.8677662372379292,0.8587201102647398,0.6962433623086761,0.7330874792788724,0.7988353663117971,0.8461896603124061,0.8894370735094239,0.8461220572858694,0.8278599154741646,0.7969099324673984,0.681611939300418
11156926_20200427_Feet_R_S_0,0.9028559531404774,0.880723451348911,0.8823410634632606,0.9277526191071245,0.8878413312471669,0.8764634103098543,0.8020563186525886,0.7259100425017676,0.6966031199411983,0.9074967561485692,0.9722756969454485,0.8661987062021462,0.8429270173148096,0.7910911274545636,0.6255558775845309,0.575305156502442,0.5363669467660781,0.4680263176214247
11156926_20200427_Feet_R_S_1,0.8850730155109929,0.8771189010299184,0.8714061752514044,0.9309576352101956,0.8871048431398667,0.7863910167426755,0.7537392710975732,0.7596630265199744,0.695516685993348,0.8574964705328239,0.8968410086447982,0.8903857877170959,0.8191530205551554,0.7446598126848836,0.658341762953517,0.5940350917906431,0.556976923230715,0.4971816535987199
11156926_20200427_Feet_R_S_2,0.8855973605621829,0.9190695504696537,0.9230559687847113,0.9424533458960223,0.8881363074122876,0.8703751396605154,0.8113183003773408,0.8059932716277473,0.6925323689757187,0.872249938158602,0.9339622659493414,0.8891737972070236,0.8474502228261708,0.7881706734261814,0.6938243217051191,0.632997562330991,0.5512774658111317,0.4990716238729177
11156926_20200427_Feet_R_S_3,0.7785710280015105,0.8349966233549823,0.8331833565217927,0.8404823050760735,0.8539403953960877,0.8307361621499261,0.8483993269885264,0.8340933450650279,0.8676065204460769,0.8652611318963069,0.8620719445839182,0.8879538537557747,0.8904232984196246,0.8828818363034348,0.8604601733796396,0.8249759058685252,0.7092008321665103,0.6630855123293877
12405045_2020023_Feet_L_S_0,0.7367487656444679,0.8539393648509931,0.8391121144671794,0.8318730938173788,0.7932297470550658,0.7744633254608245,0.7803555771701841,0.7753654057388609,0.7744510318025675,0.7802076707908906,0.783369145661238,0.7933766494133593,0.7977803647923765,0.7178775410436801,0.6595254668711638,0.598712671000932,0.5142859011654388,0.4017095585099109
12405045_2020023_Feet_L_S_1,0.9192490745747753,0.8775756478695199,0.9282556258862769,0.9257866414259605,0.9209231087225925,0.8829337812521955,0.8883477676950727,0.8903567199528081,0.8792203752037538,0.8376053346975483,0.8427578025959092,0.9067456921413269,0.8361063655607219,0.8127779562364217,0.7703361937034945,0.6983985772776705,0.5988884749783275,0.5357647876521048
12405045_2020023_Feet_L_S_2,0.7916452062423114,0.8054017385218498,0.8897992866625049,0.8108763583101788,0.8003060086371973,0.7760131101162566,0.7255151361075051,0.7778706866653167,0.8399596409028657,0.7613316063164844,0.7579371217570475,0.7485177097799757,0.8053301208583828,0.7583389412447613,0.6928460516530867,0.6007557775371691,0.5319824011212131,0.4386032249042127
12405045_2020023_Feet_L_S_3,0.8746883364722372,0.8870645443874551,0.8850565217958556,0.89450055254895,0.8667363013932028,0.8691123408548364,0.8546385060152191,0.824641198088064,0.7657945462682026,0.8184984108423241,0.7836691150445382,0.7597487657176956,0.7319379448567837,0.6986696507403496,0.6519595760877543,0.5956584698692944,0.5104091431442469,0.4405374614656176
12405045_2020023_Feet_R_S_0,0.7836264563645955,0.8101298776938101,0.8439471494230485,0.7677649585427151,0.7718245584395317,0.8122943725191866,0.7861409871255595,0.8210241114818129,0.7688785134367319,0.6938754047050408,0.7510566403042187,0.7757957042126179,0.8122608898996482,0.8562227787487159,0.8239060336224341,0.8408492391561774,0.7229409861518198,0.6456395668935806
12405045_2020023_Feet_R_S_1,0.8188822557282103,0.8152738622522306,0.8470271653498624,0.8745161919900772,0.8644944674105194,0.8211600715671389,0.8561385532158966,0.8538666909353473,0.858681305443814,0.6658677289905911,0.7154578597915268,0.7686730616404603,0.8401589081833758,0.7734014530003136,0.8197324119412412,0.8006559962726528,0.7491367238955295,0.5524522221086069
12405045_2020023_Feet_R_S_2,0.8476086247194006,0.8680469993395227,0.8878530156499178,0.8188729491849817,0.8655490931586934,0.863332408361178,0.9203365697157869,0.8603642610452792,0.9087141103371105,0.7393972721855002,0.7639964310239316,0.8032241984120376,0.8167611030785712,0.8821903910194835,0.9293352084147205,0.8572111632845362,0.7529122457031239,0.7040195976611653
12405045_2020023_Feet_R_S_3,0.8037859816055548,0.7582569382065202,0.7654934369708126,0.8058833092270479,0.783381756710277,0.8094337469025041,0.7859868676840315,0.7785609857227779,0.8116976330393063,0.7472881144567964,0.7815332483825717,0.8233943069768447,0.8523435334245977,0.8804703337427375,0.9592020255593641,0.8367689182279229,0.7411130077375461,0.6540453804929013
14923392_20200622_Feet_L_S_0,0.8526984023707718,0.8304451065778548,0.8844948168903973,0.8854495788800607,0.9058829688016636,0.8982964078196813,0.9030108887419336,0.9333334840676618,0.8373150956857008,0.8266139751495758,0.8856573324483831,0.9017975989462551,0.8918281622980058,0.9003687898229973,0.7684117577278279,0.7425243438683413,0.6837760502855234,0.626219384636048
14923392_20200622_Feet_L_S_1,0.899049038041182,0.8464577916618208,0.9082307389507326,0.9108495470117798,0.8225575259438692,0.8956865680509818,0.9357479314167064,0.9003820236561803,0.9298983880888304,0.8939708246391892,0.9503770003421981,0.9279449978713342,0.9618783107273402,0.9399378639374864,0.855870957733195,0.8248337595330534,0.7955775712996188,0.7199084990341188
14923392_20200622_Feet_L_S_2,0.9102629265107145,0.885000012729421,0.9061187260870189,0.9069929239382829,0.9072595080979375,0.9142342755578622,0.9322973426273444,0.9135176905502698,0.9229575246716302,0.805136986913541,0.807542070948468,0.8963050871020558,0.9603542461632312,0.9390780735209654,0.9064094963535647,0.8781533544143117,0.8298057907956219,0.7966974994199788
