Filename,GL70,GL72,GL74,GL76,GL78,GL80,GL82,GL84,GL86,Med3,Med5,Med7,Med9,Med11,Med13,Med15,Med17,Med19
05571583_2020023_Feet_L_S_0,0.7406357446855509,0.730957264868417,0.8359077925802915,0.7399456261459963,0.708079808577202,0.7575926320778292,0.7636928981653093,0.7781581204436476,0.7975673080201188,0.6151218611009726,0.6846769436135303,0.6797113879960197,0.736140323255753,0.7327783320233695,0.7085875430449474,0.863346976433434,0.8390298844176297,0.8453819649306086
05571583_2020023_Feet_L_S_1,0.739919238922731,0.797651410964999,0.8141624052185005,0.7370076592546924,0.7706134086557513,0.7404931188094956,0.8155798047381716,0.8078958354301997,0.739391189540137,0.6204492371923027,0.7079682022898524,0.7654564551750069,0.7892166600573508,0.731874885084679,0.7350695133141274,0.7502852387442994,0.7555850216624493,0.7428775054174812
05571583_2020023_Feet_L_S_2,0.7488862889913703,0.7446494198525833,0.7390354790368271,0.8317086384284285,0.8216612417585267,0.7967551155460897,0.8056567850068918,0.7311611566017872,0.8306101052885178,0.6748178000211876,0.7813305611738087,0.7620755596006854,0.7965955931156213,0.8019779995221622,0.7913193657389741,0.8291572685990687,0.7719281485887883,0.8441983600660995
05571583_2020023_Feet_L_S_3,0.8079616793154683,0.8169938356051547,0.806264455638487,0.8853724513298608,0.8827567957496456,0.8620945797979194,0.8715158557006396,0.8199693003269996,0.8816031514971054,0.6446479405810366,0.7333972271594432,0.8291036766032974,0.8416301931758984,0.7978184298680709,0.7642429440559375,0.7749119516172385,0.6924874870580686,0.7196536600919236
05571583_2020023_Feet_R_S_0,0.6350318212441559,0.6993961276447406,0.661321163567064,0.6631194704299828,0.6967744956996065,0.6978004185905158,0.7257410375916806,0.7680812687462923,0.7727603331859215,0.6309722960327396,0.6896836027428923,0.6968257267783724,0.7243510673371882,0.806563266604696,0.7864163239299146,0.7688484585189952,0.7793269682781709,0.8506603624404866
05571583_2020023_Feet_R_S_1,0.7380016450851281,0.7572674769031313,0.7546021141261893,0.7377727138035064,0.7533981531187368,0.7981180384485893,0.7676017155767649,0.8259530717832476,0.8004691151676518,0.7246821424985126,0.756670065054656,0.8180725115925229,0.8465132576097713,0.8134923390272638,0.7539785811467601,0.7710426009680141,0.7179970121209576,0.5453882966323075
05571583_2020023_Feet_R_S_2,0.843676546380803,0.834152577128985,0.91493630422942,0.8996636014326821,0.86807266611673,0.7987853130275486,0.7884257200589828,0.7963420813215706,0.7950121737980436,0.787572523455588,0.7483472121900095,0.8216265587367675,0.787274443854746,0.815876564066139,0.83571650036766,0.79495664845394,0.791371460479838,0.6191338173169908
05571583_2020023_Feet_R_S_3,0.7549737973875623,0.7615290860403932,0.7810366987776095,0.7426913453769451,0.7624986063373562,0.7543211952894799,0.8364958963648693,0.7923290603292661,0.730476789675329,0.6248967345206908,0.6983442942033435,0.7478959924017532,0.8959569412016061,0.9035742270897561,0.782569446875942,0.7617508484730227,0.6692985886742869,0.568504451421952
05723258_20200601_Feet_L_S_0,0.7423429333355005,0.8154438136628347,0.7638309368132681,0.7516077984331775,0.784583203879137,0.7374937934647754,0.7970740528534814,0.7867345798206387,0.7809627267556505,0.6795146481360455,0.7342980124189498,0.7730773458126091,0.7381289306466504,0.8364368402099166,0.6996391936938304,0.7746750181463413,0.6772039872961253,0.6342745108470206
05723258_20200601_Feet_L_S_1,0.8061884848751242,0.8048763749995675,0.8102489424906759,0.7920681660677065,0.7930651260392152,0.7854832157836403,0.8332930584597522,0.7464390656306267,0.7470407759901768,0.753454871605888,0.7954268899855947,0.8850595249488201,0.7947054133134084,0.8543991235215378,0.7638145483807928,0.8594332059548764,0.7015803168585529,0.6063452096441683
05723258_20200601_Feet_L_S_2,0.7990396434714245,0.8438013456729394,0.8445276618754454,0.8521807742356999,0.8318177933458208,0.8439065924461618,0.758698370870097,0.7892465308681148,0.8318177933458208,0.7446738122605401,0.856992022552123,0.7992577144958537,0.9067416146440062,0.8920062340928924,0.8717379691109579,0.8141888341223064,0.759401809341692,0.7498418745602718
05723258_20200601_Feet_L_S_3,0.835706135584685,0.841290998473203,0.8365574839624682,0.8424689179452008,0.838819332254158,0.8772985862019649,0.8668224414118405,0.8044653096986143,0.8013311891911266,0.8079374685477433,0.8388444281271841,0.8826839028746005,0.9222521030706844,0.8901719301577083,0.9057836012943278,0.7734179275505274,0.7544378331579198,0.6462891746499939
05723258_20200601_Feet_R_S_0,0.8934189137825772,0.8432955404043332,0.8721056218006931,0.8053339335090238,0.8491791021019681,0.8525377698428245,0.8357432265014882,0.8666774040320168,0.8787442068390248,0.7878002464686442,0.7506705216215895,0.9075494584341262,0.9461547879365354,0.9487966340626262,0.9011279201133481,0.7625201207027699,0.8141269845725669,0.6717276612339664
05723258_20200601_Feet_R_S_1,0.8049430165276401,0.8418697222782763,0.8913380810844344,0.8538943642893368,0.8570629402873554,0.8591202953068721,0.8405472146636052,0.8636970018689308,0.7642729263840073,0.7957083166722956,0.8135441787668102,0.8421302515249981,0.837055388171402,0.7920637982938494,0.7924181836229498,0.7310218514307129,0.7218519155026658,0.5597131209783652
05723258_20200601_Feet_R_S_2,0.7668848717171898,0.8921514988146252,0.8315205832255846,0.828998086280062,0.817091900119856,0.8075362740997023,0.8523586575877011,0.8190989296034501,0.8103162915545123,0.7022334543010275,0.7066144897003016,0.7985792619203448,0.8065298141668159,0.8214867634019536,0.9307378211752589,0.94669704209841,0.8201063316436794,0.7657496339942086
05723258_20200601_Feet_R_S_3,0.7872441964317556,0.8304387650521134,0.7845904029992143,0.8080332736681902,0.7990913481791907,0.8038509222418706,0.6807620939926007,0.8313933154762647,0.7198719797253487,0.6215606426390851,0.7673896509523481,0.7479767496569077,0.8649764594555325,0.8735038483028654,0.7442683257991501,0.7260142032421469,0.6368494490415033,0.5533612876100342
11156926_20200427_Feet_L_S_0,0.661672116685189,0.6567169752589719,0.7422374742243967,0.7852760513049828,0.7289518058398688,0.6873249207726471,0.8228072582343884,0.6919184360240449,0.7856138610840503,0.5596107820847587,0.6869771142013869,0.6660019218068187,0.6663589194078541,0.7530441043378502,0.705444853666806,0.8144408936265366,0.6868043075953433,0.7695413715419697
