Filename,GL70,GL72,GL74,GL76,GL78,GL80,GL82,GL84,GL86,Med3,Med5,Med7,Med9,Med11,Med13,Med15,Med17,Med19
05571583_2020023_Feet_L_S_0,0.821080417860942,0.86459893850662,0.8675036461891962,0.8984650172106083,0.8965949216729957,0.9000639407710093,0.9026815182656425,0.903010183739432,0.9203679139428292,0.6546642544701923,0.6997710613222483,0.740455764617578,0.7638045411656927,0.8105794610830201,0.8968291184900491,0.8457078119907672,0.8321078066248682,0.8137113429382721
05571583_2020023_Feet_L_S_1,0.8712509277336313,0.8823507503926957,0.8868342049411471,0.8890406524110057,0.8916685361288934,0.9105573663614677,0.9175090623594192,0.9202198561170747,0.9215458967633279,0.6903095046774519,0.732254621821777,0.8264681193198837,0.9009719066414584,0.9197000912439975,0.9083229066795422,0.9044524294030254,0.885496980838604,0.8518992495231187
05571583_2020023_Feet_L_S_2,0.8519416136788415,0.856015965422271,0.8843548150406386,0.8594683002451206,0.8993513287683385,0.9088753663864932,0.9139534404457789,0.9143822500476738,0.9199883350192944,0.7208372503893618,0.8103312885377898,0.9173285391031215,0.9275572870990847,0.9194622889279156,0.9144252381283143,0.8546445919231926,0.8406265052063935,0.8172969050584863
05571583_2020023_Feet_L_S_3,0.9074951710068516,0.9109671907907808,0.9122280599238501,0.9179980857609258,0.920737349515222,0.9340526574639975,0.9327130261627218,0.9463971463845178,0.9490377591947413,0.694416929839981,0.7524028625862281,0.8203729799502485,0.9348819775369952,0.9386454330789891,0.9238555081760939,0.9227529907514647,0.8618393853622011,0.8127292862714263
05571583_2020023_Feet_R_S_0,0.7620641684706063,0.7942714032164007,0.7861796346019703,0.8087660097106952,0.8559009047173224,0.8516796170321858,0.8615773055590172,0.8661820857238758,0.8568900404609541,0.7365596867332385,0.763429101600783,0.7832351727626915,0.8537917383660557,0.8925297284707586,0.8949352236439471,0.8798232860712245,0.8628908994031137,0.8025101860155113
05571583_2020023_Feet_R_S_1,0.8215861088732073,0.8179325536452814,0.8228075641696008,0.8292837123618998,0.8405433012368639,0.8494345975619518,0.8486257381457865,0.8576215111728729,0.8724272864018072,0.8115681173606477,0.8495207563303654,0.8479074693408027,0.8528061241540562,0.9318300064223375,0.8438204328056703,0.774637125491593,0.7225982822977767,0.6537856137778959
05571583_2020023_Feet_R_S_2,0.852139546037503,0.8625749675850731,0.8720524486967548,0.8842611394080148,0.8886931733416823,0.894473439877186,0.9008590662087511,0.8972402008824674,0.894377056601999,0.845571742615605,0.8467005296152588,0.8659439690226736,0.8672154708307022,0.8778748871631212,0.807829971625452,0.7483898670694776,0.708773894093918,0.6507130880012574
05571583_2020023_Feet_R_S_3,0.8039098223052196,0.8547586960755363,0.8520246927400037,0.8516897863495165,0.8804432673517755,0.8616857694075691,0.8623140704457011,0.8719050030816092,0.8955582510955322,0.7439051707272996,0.8013821413020501,0.8387630201504036,0.8559809727744043,0.9291065544766749,0.8558933478449402,0.7702106546030656,0.7144420782007906,0.6467732652817534
05723258_20200601_Feet_L_S_0,0.9137933477431763,0.91070322452672,0.9156349571648045,0.9111729309887843,0.9100666968607118,0.910977940986545,0.9170367456665697,0.919794823504861,0.9205553479406131,0.7514888978671509,0.7682784207973209,0.8685809992355262,0.9112069235164901,0.8757390179863511,0.8013150075888615,0.7550734313166996,0.6848813671130329,0.6241951464918432
05723258_20200601_Feet_L_S_1,0.9074435062399689,0.9076418352799033,0.9018664510406147,0.904711107029861,0.9211011480174484,0.9230135886786017,0.8767552589661677,0.8718023842923129,0.8631874570403,0.8385524242304693,0.9036721217385076,0.9284342955106973,0.9102543770230737,0.8974329559771851,0.8267024043387498,0.7953037843860957,0.712337635689688,0.6601981835760437
05723258_20200601_Feet_L_S_2,0.9447452297955848,0.944779785174836,0.9448871865451354,0.9502033518811024,0.9331217565470413,0.9299234568359098,0.9217740553980895,0.9164926488219478,0.89472555452607,0.8521084034257951,0.9262697410933742,0.940720210899426,0.9429170606531548,0.9377107131435298,0.8559041878705491,0.7988798788682877,0.7579127533911717,0.686682686360721
