Method,Noise_pct,Outlier_pct,Q,Jaccard_Min,Jaccard_Mean,Jaccard_Median,Jaccard_Max,Jaccard_Std
Greco,1,30,40,0.843,0.9071,0.9109,0.9405,0.0223
Greco,1,40,0,0.9616,0.9825,0.9834,0.9987,0.0074
Greco,1,40,1,0.9641,0.9828,0.9834,0.9961,0.0072
Greco,1,40,2,0.9551,0.9799,0.9806,0.9988,0.008
Greco,1,40,3,0.9602,0.9789,0.9794,0.9963,0.0072
Greco,1,40,4,0.9527,0.9769,0.9778,0.9943,0.0091
Greco,1,40,6,0.9449,0.976,0.9776,0.9956,0.0102
Greco,1,40,12,0.9345,0.9668,0.9664,0.9966,0.0135
Greco,1,40,24,0.8615,0.933,0.9402,0.9928,0.0297
Greco,1,40,40,0.8395,0.8908,0.8944,0.9405,0.022
Greco,1,50,0,0.9344,0.9667,0.9661,0.9963,0.0125
Greco,1,50,1,0.927,0.9664,0.9681,0.994,0.0155
Greco,1,50,2,0.924,0.9636,0.964,0.9883,0.0121
Greco,1,50,3,0.9314,0.9624,0.9622,0.9935,0.0136
Greco,1,50,4,0.9257,0.9588,0.9596,0.9939,0.0138
Greco,1,50,6,0.915,0.9583,0.9592,0.994,0.0157
Greco,1,50,12,0.8975,0.952,0.9501,0.9968,0.0188
Greco,1,50,24,0.8479,0.9156,0.9139,0.9739,0.0226
Greco,1,50,40,0.8333,0.8869,0.8865,0.9405,0.0227
Greco,1,60,0,0.8971,0.9384,0.933,0.9822,0.0215
Greco,1,60,1,0.8961,0.9343,0.9339,0.9889,0.019
Greco,1,60,2,0.892,0.9374,0.9371,0.9925,0.0223
Greco,1,60,3,0.8964,0.9359,0.9339,0.9934,0.0189
Greco,1,60,4,0.8785,0.9349,0.9346,0.9857,0.0199
Greco,1,60,6,0.8766,0.9359,0.9375,0.9898,0.0215
Greco,1,60,12,0.8923,0.9365,0.9386,0.9844,0.021
Greco,1,60,24,0.8411,0.9039,0.9065,0.9653,0.0237
Greco,1,60,40,0.8084,0.8717,0.8737,0.9195,0.0207
Greco,1,70,0,0.8411,0.9044,0.9055,0.9593,0.0206
Greco,1,70,1,0.8526,0.9065,0.9045,0.9624,0.0202
Greco,1,70,2,0.8536,0.9086,0.9116,0.9663,0.023
Greco,1,70,3,0.8509,0.9068,0.9062,0.9485,0.0179
Greco,1,70,4,0.8412,0.9007,0.902,0.9586,0.0226
Greco,1,70,6,0.8571,0.9078,0.905,0.9671,0.0231
Greco,1,70,12,0.8484,0.9166,0.9151,0.966,0.0241
Greco,1,70,24,0.8434,0.8911,0.8882,0.9542,0.0218
Greco,1,70,40,0.8168,0.8685,0.8641,0.9211,0.0235
Greco,2,0,0,0.9794,0.9902,0.9909,0.9967,0.0041
Greco,2,0,1,0.9768,0.9897,0.9899,0.9981,0.0039
Greco,2,0,2,0.9798,0.9899,0.9905,0.9979,0.0043
Greco,2,0,3,0.9781,0.9881,0.9883,0.9968,0.0039
Greco,2,0,4,0.9652,0.9882,0.9882,0.9981,0.0048
Greco,2,0,6,0.9705,0.9873,0.988,0.998,0.0049
Greco,2,0,12,0.9689,0.9818,0.9826,0.99,0.0046
Greco,2,0,24,0.935,0.9547,0.955,0.9694,0.0072
Greco,2,0,40,0.839,0.9573,0.9646,0.9811,0.0288
Greco,2,10,0,0.9762,0.9908,0.9909,0.9988,0.0042
Greco,2,10,1,0.9773,0.9911,0.9913,0.9984,0.0034
Greco,2,10,2,0.9818,0.9911,0.9913,0.998,0.0034
Greco,2,10,3,0.9796,0.9897,0.9898,0.9981,0.0036
Greco,2,10,4,0.9793,0.9884,0.9889,0.9965,0.0039
Greco,2,10,6,0.9778,0.9887,0.989,0.9992,0.0048
Greco,2,10,12,0.9657,0.9822,0.9829,0.9959,0.0067
Greco,2,10,24,0.9266,0.9606,0.9587,0.997,0.0157
Greco,2,10,40,0.7799,0.9094,0.9108,0.975,0.0256
Greco,2,20,0,0.985,0.9927,0.9928,0.9981,0.0032
Greco,2,20,1,0.9848,0.9923,0.9927,0.9982,0.0032
Greco,2,20,2,0.9816,0.9919,0.9924,0.9993,0.0036
Greco,2,20,3,0.9813,0.9914,0.9916,0.9975,0.0035
Greco,2,20,4,0.982,0.991,0.9915,0.9976,0.0034
Greco,2,20,6,0.9805,0.9905,0.991,0.9986,0.004
Greco,2,20,12,0.9663,0.9836,0.9843,0.9958,0.0061
Greco,2,20,24,0.9028,0.9572,0.9599,0.9871,0.019
Greco,2,20,40,0.8108,0.8738,0.8737,0.9412,0.0307
Greco,2,30,0,0.969,0.9843,0.9847,0.995,0.0056
Greco,2,30,1,0.9692,0.9861,0.987,0.9995,0.0055
Greco,2,30,2,0.9701,0.9854,0.9862,0.9972,0.006
Greco,2,30,3,0.9702,0.9834,0.9839,0.9964,0.0062
Greco,2,30,4,0.9621,0.9827,0.9828,0.9993,0.0076
Greco,2,30,6,0.9432,0.978,0.9791,0.9965,0.0088
Greco,2,30,12,0.9295,0.9623,0.9633,0.9915,0.0156
Greco,2,30,24,0.8621,0.939,0.9406,0.9887,0.027
Greco,2,30,40,0.7637,0.8393,0.8393,0.9304,0.0364
Greco,2,40,0,0.9325,0.9643,0.9647,0.989,0.0143
Greco,2,40,1,0.9267,0.9652,0.9682,0.9928,0.0151
Greco,2,40,2,0.9075,0.9635,0.9637,0.9937,0.0151
Greco,2,40,3,0.9156,0.9597,0.9623,0.9977,0.0177
Greco,2,40,4,0.93,0.9607,0.9622,0.9914,0.0152
Greco,2,40,6,0.9221,0.9572,0.9572,0.9915,0.0164
Greco,2,40,12,0.8878,0.9421,0.9448,0.9955,0.0228
Greco,2,40,24,0.806,0.9106,0.9114,0.9843,0.0335
Greco,2,40,40,0.7398,0.8166,0.8166,0.9428,0.0397
Greco,2,50,0,0.8613,0.9316,0.9345,0.9882,0.0266
Greco,2,50,1,0.8347,0.9277,0.9279,0.9826,0.0297
Greco,2,50,2,0.8643,0.9348,0.9353,0.9852,0.026
Greco,2,50,3,0.8759,0.9302,0.9298,0.9881,0.0259
Greco,2,50,4,0.8665,0.9235,0.9234,0.9902,0.0264
Greco,2,50,6,0.8435,0.9219,0.9241,0.9764,0.0279
Greco,2,50,12,0.8333,0.91,0.9124,0.9921,0.0325
Greco,2,50,24,0.8099,0.8986,0.9023,0.9681,0.0351
Greco,2,50,40,0.7092,0.7958,0.8019,0.9191,0.0429
Greco,2,60,0,0.7791,0.8758,0.874,0.9796,0.0386
Greco,2,60,1,0.7821,0.8819,0.8844,0.9763,0.0381
Greco,2,60,2,0.7794,0.8734,0.8684,0.9505,0.0348
Greco,2,60,3,0.7891,0.8834,0.8818,0.9764,0.0382
Greco,2,60,4,0.7913,0.8679,0.8654,0.9905,0.0373
Greco,2,60,6,0.7748,0.8682,0.8662,0.9814,0.0392
Greco,2,60,12,0.7487,0.8558,0.8541,0.9659,0.0441
Greco,2,60,24,0.7561,0.8647,0.8605,0.9506,0.046
Greco,2,60,40,0.7001,0.7859,0.7878,0.9763,0.0488
Greco,2,70,0,0.7225,0.8208,0.8169,0.9656,0.0405
Greco,2,70,1,0.7277,0.8196,0.8232,0.9287,0.0404
Greco,2,70,2,0.7283,0.8139,0.8074,0.951,0.0461
Greco,2,70,3,0.7487,0.8206,0.8144,0.9814,0.0405
Greco,2,70,4,0.7092,0.8242,0.8263,0.9488,0.0427
Greco,2,70,6,0.6965,0.8161,0.8168,0.9005,0.0371
Greco,2,70,12,0.7517,0.8237,0.8143,0.9548,0.0414
Greco,2,70,24,0.7311,0.8332,0.826,0.9594,0.0502
Greco,2,70,40,0.6555,0.7695,0.7784,0.9211,0.0497
Greco,5,0,0,0.9519,0.9768,0.9768,0.9977,0.0094
Greco,5,0,1,0.9346,0.9744,0.9736,0.9924,0.0104
Greco,5,0,2,0.9522,0.9754,0.9751,0.9957,0.0095
Greco,5,0,3,0.9497,0.9743,0.9751,0.9942,0.01
Greco,5,0,4,0.9462,0.9755,0.977,0.9955,0.0117
Greco,5,0,6,0.95,0.9723,0.9724,0.9905,0.0098
Greco,5,0,12,0.9292,0.9644,0.9644,0.9908,0.0123
Greco,5,0,24,0.9044,0.9455,0.9484,0.9896,0.0173
Greco,5,0,40,0.839,0.9397,0.9405,0.975,0.0231
Greco,5,10,0,0.9493,0.9767,0.9776,0.9943,0.0095
Greco,5,10,1,0.9406,0.977,0.9775,0.9951,0.01
Greco,5,10,2,0.9565,0.9771,0.9775,0.9982,0.009
Greco,5,10,3,0.9552,0.9777,0.9784,0.9974,0.0092
Greco,5,10,4,0.9484,0.9769,0.9785,0.9979,0.01
Greco,5,10,6,0.9492,0.9788,0.9811,0.9961,0.0099
Greco,5,10,12,0.9416,0.9722,0.9727,0.9947,0.0104
Greco,5,10,24,0.9253,0.9639,0.967,0.9914,0.0146
Greco,5,10,40,0.8469,0.9076,0.9121,0.9694,0.0287
Greco,5,20,0,0.9638,0.9823,0.9831,0.9971,0.0073
Greco,5,20,1,0.9612,0.98,0.9808,0.9936,0.0075
Greco,5,20,2,0.96,0.9816,0.9812,0.9976,0.0083
Greco,5,20,3,0.9485,0.9809,0.9813,0.9964,0.0079
Greco,5,20,4,0.9623,0.9831,0.9831,0.9971,0.0071
Greco,5,20,6,0.9571,0.9803,0.9802,0.9966,0.0082
Greco,5,20,12,0.9478,0.9767,0.9783,0.9956,0.0105
Greco,5,20,24,0.8765,0.9352,0.9345,0.9891,0.0261
Greco,5,20,40,0.6978,0.8632,0.8625,0.9812,0.0558
Greco,5,30,0,0.9236,0.9625,0.9622,0.9908,0.0131
Greco,5,30,1,0.9265,0.9609,0.9593,0.9963,0.0141
Greco,5,30,2,0.9325,0.9619,0.9619,0.991,0.0138
Greco,5,30,3,0.9282,0.9606,0.9613,0.9882,0.0133
Greco,5,30,4,0.926,0.961,0.961,0.9937,0.0138
Greco,5,30,6,0.91,0.9539,0.955,0.9843,0.0183
Greco,5,30,12,0.8586,0.9423,0.9447,0.9829,0.0246
Greco,5,30,24,0.7629,0.8852,0.8891,0.9818,0.0422
Greco,5,30,40,0.5369,0.7983,0.8016,0.9578,0.0755
Greco,5,40,0,0.8497,0.9061,0.9068,0.9702,0.0281
Greco,5,40,1,0.8098,0.9082,0.9108,0.9826,0.0374
Greco,5,40,2,0.8032,0.9063,0.9067,0.9867,0.0375
Greco,5,40,3,0.8129,0.9042,0.9051,0.9961,0.0373
Greco,5,40,4,0.7997,0.9056,0.9083,0.9664,0.0312
Greco,5,40,6,0.8263,0.9025,0.9018,0.9726,0.035
Greco,5,40,12,0.7792,0.8785,0.8778,0.9733,0.0411
Greco,5,40,24,0.6887,0.825,0.8163,0.9466,0.0598
Greco,5,40,40,0.6077,0.737,0.7417,0.9332,0.0713
Greco,5,50,0,0.6593,0.8198,0.8215,0.9893,0.073
Greco,5,50,1,0.6511,0.8252,0.8253,0.9767,0.0668
Greco,5,50,2,0.6408,0.8233,0.8158,0.9639,0.0637
Greco,5,50,3,0.6598,0.8178,0.817,0.973,0.0696
Greco,5,50,4,0.6413,0.8165,0.8231,0.9831,0.0741
Greco,5,50,6,0.6644,0.8176,0.8189,0.9662,0.0686
Greco,5,50,12,0.3368,0.7959,0.8022,0.9341,0.0789
Greco,5,50,24,0.5588,0.7641,0.7637,0.9453,0.0856
Greco,5,50,40,0.468,0.6905,0.7006,0.899,0.0782
Greco,5,60,0,0.3544,0.631,0.6351,0.8728,0.1215
Greco,5,60,1,0.3555,0.6782,0.6727,0.9523,0.1188
Greco,5,60,2,0.3489,0.6592,0.6584,0.9543,0.1303
Greco,5,60,3,0.3771,0.6664,0.6655,0.9122,0.1135
Greco,5,60,4,0.3044,0.6571,0.6673,0.9457,0.1342
Greco,5,60,6,0.3428,0.6576,0.662,0.9153,0.1214
Greco,5,60,12,0.4204,0.6651,0.6578,0.947,0.1072
Greco,5,60,24,0.4306,0.6445,0.6337,0.9262,0.1053
Greco,5,60,40,0.4133,0.6289,0.6354,0.8249,0.0743
Greco,5,70,0,0.275,0.44,0.4189,0.8746,0.1181
Greco,5,70,1,0.3084,0.466,0.4205,0.7474,0.1185
Greco,5,70,2,0.2776,0.4824,0.4528,0.8871,0.1351
Greco,5,70,3,0.2748,0.4542,0.4147,0.8579,0.1182
Greco,5,70,4,0.268,0.447,0.4389,0.7404,0.1103
Greco,5,70,6,0.2578,0.462,0.4262,0.8764,0.1262
Greco,5,70,12,0.296,0.4898,0.4895,0.7297,0.1045
Greco,5,70,24,0.3831,0.5612,0.5569,0.8553,0.0927
Greco,5,70,40,0.4437,0.5891,0.5824,0.8359,0.0758
Greco,10,0,0,0.8973,0.9533,0.9558,0.9926,0.0226
Greco,10,0,1,0.8897,0.9467,0.9491,0.9927,0.0198
Greco,10,0,2,0.8913,0.9516,0.954,0.9891,0.0191
Greco,10,0,3,0.8856,0.9516,0.9557,0.9877,0.0212
Greco,10,0,4,0.9014,0.9506,0.952,0.9952,0.0192
Greco,10,0,6,0.9034,0.9491,0.9491,0.99,0.0179
Greco,10,0,12,0.8755,0.9485,0.9501,0.9917,0.0226
Greco,10,0,24,0.8558,0.9136,0.9142,0.9724,0.0248
Greco,10,0,40,0.8332,0.8826,0.8865,0.9277,0.0231
Greco,10,10,0,0.9243,0.9554,0.9555,0.9908,0.0147
Greco,10,10,1,0.9194,0.9531,0.952,0.9877,0.016
Greco,10,10,2,0.8903,0.9556,0.9592,0.9871,0.0185
Greco,10,10,3,0.9058,0.956,0.957,0.9915,0.018
Greco,10,10,4,0.9129,0.9573,0.9594,0.9889,0.0163
Greco,10,10,6,0.9116,0.9575,0.9581,0.9918,0.0194
Greco,10,10,12,0.8919,0.9583,0.9613,0.9958,0.019
Greco,10,10,24,0.876,0.9359,0.9365,0.9907,0.0227
Greco,10,10,40,0.7754,0.9124,0.9142,0.9891,0.0402
Greco,10,20,0,0.9165,0.9583,0.961,0.9928,0.0178
Greco,10,20,1,0.9015,0.9629,0.966,0.9916,0.0161
Greco,10,20,2,0.91,0.9616,0.9635,0.9931,0.0159
Greco,10,20,3,0.9156,0.9621,0.9658,0.9908,0.0165
Greco,10,20,4,0.9126,0.9581,0.9582,0.9891,0.0153
Greco,10,20,6,0.9113,0.9573,0.9598,0.9898,0.0168
Greco,10,20,12,0.9019,0.9558,0.9574,0.9901,0.0164
Greco,10,20,24,0.8746,0.9461,0.9479,0.9896,0.0227
Greco,10,20,40,0.7157,0.8778,0.8905,0.972,0.0563
Greco,10,30,0,0.8755,0.9506,0.9532,0.9962,0.021
Greco,10,30,1,0.9055,0.9522,0.9529,0.9878,0.018
Greco,10,30,2,0.888,0.9496,0.9519,0.9852,0.018
Greco,10,30,3,0.8946,0.9466,0.9488,0.9924,0.0209
Greco,10,30,4,0.8912,0.951,0.95,0.9897,0.0207
Greco,10,30,6,0.8244,0.9467,0.9492,0.9892,0.0238
Greco,10,30,12,0.8532,0.938,0.9395,0.9864,0.028
Greco,10,30,24,0.7064,0.8795,0.8846,0.9701,0.0503
Greco,10,30,40,0.5393,0.7883,0.7879,0.9399,0.0842
Greco,10,40,0,0.7227,0.8423,0.8393,0.942,0.0486
Greco,10,40,1,0.6619,0.8476,0.8488,0.959,0.0476
Greco,10,40,2,0.7428,0.8493,0.8443,0.9626,0.0481
Greco,10,40,3,0.7503,0.8494,0.854,0.9679,0.0416
Greco,10,40,4,0.6996,0.8491,0.8494,0.9429,0.0433
Greco,10,40,6,0.7098,0.8516,0.8535,0.9546,0.0463
Greco,10,40,12,0.7039,0.8299,0.8304,0.9526,0.0528
Greco,10,40,24,0.6714,0.7999,0.7997,0.9436,0.0604
Greco,10,40,40,0.4953,0.7366,0.7424,0.9495,0.093
Greco,10,50,0,0.5716,0.6969,0.6959,0.8375,0.0569
Greco,10,50,1,0.5066,0.7065,0.71,0.8681,0.063
Greco,10,50,2,0.3803,0.6936,0.6974,0.8683,0.0665
Greco,10,50,3,0.558,0.6996,0.7006,0.8479,0.0566
Greco,10,50,4,0.5335,0.7047,0.7053,0.8809,0.0594
Greco,10,50,6,0.536,0.7097,0.7019,0.9018,0.0663
Greco,10,50,12,0.5606,0.7141,0.7108,0.9348,0.0619
Greco,10,50,24,0.2586,0.697,0.7093,0.9002,0.106
Greco,10,50,40,0.1927,0.5782,0.5957,0.842,0.1677
Greco,10,60,0,0.2452,0.5618,0.5639,0.8381,0.0902
Greco,10,60,1,0.29,0.572,0.5801,0.7198,0.0722
Greco,10,60,2,0.2643,0.5592,0.5641,0.7649,0.0885
Greco,10,60,3,0.2334,0.5621,0.5748,0.7423,0.0977
Greco,10,60,4,0.2008,0.5529,0.574,0.7091,0.0937
Greco,10,60,6,0.2844,0.594,0.5949,0.7915,0.0653
Greco,10,60,12,0.2333,0.5768,0.5881,0.7554,0.1039
Greco,10,60,24,0.217,0.5594,0.582,0.8238,0.1541
Greco,10,60,40,0.2024,0.4876,0.4904,0.9222,0.1877
Greco,10,70,0,0.1775,0.3737,0.3949,0.6089,0.1252
Greco,10,70,1,0.1596,0.3898,0.4216,0.619,0.1217
Greco,10,70,2,0.1792,0.3832,0.393,0.7073,0.1169
Greco,10,70,3,0.1518,0.3657,0.3715,0.625,0.1257
Greco,10,70,4,0.1419,0.3994,0.4416,0.622,0.1288
Greco,10,70,6,0.1821,0.3937,0.4229,0.6677,0.1249
Greco,10,70,12,0.1658,0.3935,0.4222,0.6741,0.1181
Greco,10,70,24,0.1588,0.3439,0.2829,0.8352,0.1401
Greco,10,70,40,0.2118,0.3476,0.2997,0.7622,0.1332
Qi,0,0,0,0.0,0.4407,0.0029,1.0,0.4957
Qi,0,0,1,0.9981,0.999,0.9991,0.9998,0.0004
Qi,0,0,2,0.9946,0.9978,0.9978,0.9995,0.0009
Qi,0,0,3,0.9922,0.9974,0.9976,0.9994,0.0013
Qi,0,0,4,0.9916,0.9964,0.9967,0.9991,0.0015
Qi,0,0,6,0.9917,0.9963,0.9966,0.9993,0.0017
Qi,0,0,12,0.9738,0.9822,0.9821,0.9912,0.0037
Qi,0,0,24,0.9427,0.9747,0.9844,0.9873,0.0163
Qi,0,0,40,0.8712,0.9476,0.9763,0.9824,0.0418
Qi,0,10,0,0.0,0.5111,1.0,1.0,0.4988
Qi,0,10,1,0.998,0.9992,0.9992,0.9999,0.0004
Qi,0,10,2,0.9952,0.9978,0.9979,0.9996,0.0009
Qi,0,10,3,0.9942,0.9975,0.9976,0.9997,0.0011
Qi,0,10,4,0.9909,0.9964,0.9966,0.9992,0.0015
Qi,0,10,6,0.9895,0.9959,0.996,0.9993,0.0018
Qi,0,10,12,0.9732,0.9823,0.9823,0.9905,0.0037
Qi,0,10,24,0.9429,0.9802,0.9844,0.9877,0.0119
Qi,0,10,40,0.8653,0.9473,0.9763,0.9825,0.0404
Qi,0,20,0,0.0,0.4106,0.0022,1.0,0.4913
Qi,0,20,1,0.998,0.9991,0.9991,0.9999,0.0004
Qi,0,20,2,0.9948,0.9978,0.9979,0.9996,0.001
Qi,0,20,3,0.9938,0.9974,0.9977,0.9997,0.0012
Qi,0,20,4,0.991,0.9966,0.9966,0.9995,0.0017
Qi,0,20,6,0.9909,0.996,0.9963,0.9995,0.0017
Qi,0,20,12,0.9741,0.9833,0.9828,0.9921,0.0035
Qi,0,20,24,0.9456,0.9764,0.9844,0.9858,0.0148
Qi,0,20,40,0.8746,0.9471,0.9763,0.9766,0.0389
Qi,0,30,0,0.0,0.4206,0.0023,1.0,0.493
Qi,0,30,1,0.9979,0.999,0.9991,0.9999,0.0004
Qi,0,30,2,0.9955,0.9976,0.9976,0.9996,0.0009
Qi,0,30,3,0.992,0.9973,0.9974,0.9997,0.0014
Qi,0,30,4,0.9924,0.9967,0.997,0.9996,0.0015
Qi,0,30,6,0.9862,0.9958,0.996,0.9994,0.002
Qi,0,30,12,0.9738,0.9827,0.9826,0.991,0.0038
Qi,0,30,24,0.9435,0.9783,0.9844,0.987,0.0136
Qi,0,30,40,0.8712,0.9565,0.9763,0.9826,0.0348
Qi,0,40,0,0.0,0.5108,1.0,1.0,0.4991
Qi,0,40,1,0.9981,0.9991,0.9991,0.9998,0.0004
Qi,0,40,2,0.9943,0.9978,0.9978,0.9996,0.001
Qi,0,40,3,0.9925,0.9973,0.9975,0.9994,0.0012
Qi,0,40,4,0.9904,0.9966,0.9968,0.9992,0.0017
Qi,0,40,6,0.9912,0.9957,0.9958,0.9995,0.0018
Qi,0,40,12,0.9746,0.9827,0.9824,0.9923,0.0034
Qi,0,40,24,0.9415,0.978,0.9844,0.9873,0.0139
Qi,0,40,40,0.8712,0.9476,0.9763,0.9825,0.0403
Qi,0,50,0,0.0,0.3605,0.0014,1.0,0.4796
Qi,0,50,1,0.9978,0.9991,0.9992,0.9999,0.0004
Qi,0,50,2,0.9959,0.998,0.9981,0.9994,0.0008
Qi,0,50,3,0.9929,0.9973,0.9973,0.9994,0.0011
Qi,0,50,4,0.9907,0.9967,0.9968,0.9994,0.0017
Qi,0,50,6,0.9895,0.996,0.9963,0.999,0.0019
Qi,0,50,12,0.9714,0.9819,0.9812,0.9928,0.0045
Qi,0,50,24,0.9459,0.9787,0.9844,0.987,0.0131
Qi,0,50,40,0.8712,0.9554,0.9763,0.9826,0.035
Qi,0,60,0,0.0,0.4506,0.0032,1.0,0.497
Qi,0,60,1,0.9975,0.9991,0.9991,0.9998,0.0004
Qi,0,60,2,0.9957,0.998,0.9981,0.9994,0.0007
Qi,0,60,3,0.9932,0.9975,0.9977,0.9993,0.0012
Qi,0,60,4,0.991,0.9965,0.9967,0.9993,0.0018
Qi,0,60,6,0.9908,0.9961,0.9964,0.9989,0.0015
Qi,0,60,12,0.9737,0.9818,0.9819,0.9894,0.0034
Qi,0,60,24,0.935,0.9787,0.9844,0.9941,0.0138
Qi,0,60,40,0.8712,0.9467,0.9763,0.9824,0.0408
Qi,0,70,0,0.0,0.4706,0.0035,1.0,0.4986
Qi,0,70,1,0.9969,0.9991,0.9991,0.9998,0.0004
Qi,0,70,2,0.9947,0.9978,0.9978,0.9998,0.001
Qi,0,70,3,0.9941,0.9974,0.9975,0.9995,0.0012
Qi,0,70,4,0.9922,0.9967,0.9969,0.9991,0.0015
Qi,0,70,6,0.9904,0.996,0.9964,0.9992,0.0017
Qi,0,70,12,0.9737,0.9827,0.9827,0.9914,0.0039
Qi,0,70,24,0.944,0.9759,0.9844,0.987,0.0153
Qi,0,70,40,0.8712,0.9528,0.9763,0.9826,0.0367
Qi,1,0,0,0.9916,0.9966,0.9967,0.9992,0.0016
Qi,1,0,1,0.9929,0.9966,0.9967,0.9991,0.0013
Qi,1,0,2,0.9932,0.9964,0.9962,0.9996,0.0014
Qi,1,0,3,0.9909,0.9957,0.9958,0.999,0.0019
Qi,1,0,4,0.988,0.9957,0.9959,0.9995,0.0021
Qi,1,0,6,0.9852,0.9928,0.9931,0.9988,0.003
Qi,1,0,12,0.9739,0.9828,0.983,0.9915,0.0039
Qi,1,0,24,0.9428,0.9755,0.9844,0.9873,0.0157
Qi,1,0,40,0.8712,0.9579,0.9763,0.9825,0.0339
Qi,1,10,0,0.9919,0.9968,0.9971,0.9991,0.0014
Qi,1,10,1,0.9922,0.9966,0.9967,0.9995,0.0015
Qi,1,10,2,0.9905,0.9966,0.9968,0.9995,0.0016
Qi,1,10,3,0.9903,0.9958,0.9961,0.9994,0.0018
Qi,1,10,4,0.9881,0.9953,0.9954,0.9994,0.0019
Qi,1,10,6,0.9837,0.9933,0.9934,0.9986,0.0028
Qi,1,10,12,0.973,0.9851,0.9858,0.9931,0.0046
Qi,1,10,24,0.9397,0.968,0.9684,0.9956,0.0158
Qi,1,10,40,0.8802,0.9358,0.9223,0.9771,0.0375
Qi,1,20,0,0.9929,0.9964,0.9965,0.9992,0.0014
Qi,1,20,1,0.9926,0.9966,0.9967,0.9993,0.0015
Qi,1,20,2,0.9917,0.9961,0.9962,0.9997,0.0017
Qi,1,20,3,0.9908,0.9958,0.9962,0.9991,0.0017
Qi,1,20,4,0.9909,0.9952,0.9952,0.9992,0.0021
Qi,1,20,6,0.9873,0.9939,0.994,0.999,0.0025
Qi,1,20,12,0.9729,0.9862,0.9872,0.9973,0.0051
Qi,1,20,24,0.9211,0.9625,0.9625,0.9927,0.0144
Qi,1,20,40,0.8806,0.9293,0.9196,0.9771,0.0277
Qi,1,30,0,0.9923,0.9967,0.997,0.9993,0.0015
Qi,1,30,1,0.9919,0.9965,0.9967,0.999,0.0014
Qi,1,30,2,0.9913,0.996,0.9961,0.9991,0.0016
Qi,1,30,3,0.9889,0.9957,0.9957,0.9994,0.0018
Qi,1,30,4,0.9897,0.9949,0.9951,0.9997,0.0019
Qi,1,30,6,0.9828,0.992,0.9918,0.9979,0.0033
Qi,1,30,12,0.9483,0.9792,0.9812,0.9954,0.009
Qi,1,30,24,0.9117,0.955,0.9574,0.9976,0.0167
Qi,1,30,40,0.8731,0.9219,0.9195,0.9767,0.0197
Qi,1,40,0,0.9923,0.9963,0.9963,0.9991,0.0014
Qi,1,40,1,0.9898,0.9962,0.9965,0.999,0.0016
Qi,1,40,2,0.9913,0.996,0.9964,0.999,0.0018
Qi,1,40,3,0.9882,0.9947,0.9951,0.9992,0.0027
Qi,1,40,4,0.9757,0.9927,0.9938,0.9993,0.0044
Qi,1,40,6,0.9442,0.9832,0.9862,0.9968,0.0102
Qi,1,40,12,0.9317,0.9614,0.9623,0.9926,0.0146
Qi,1,40,24,0.9075,0.951,0.9499,0.9935,0.0174
Qi,1,40,40,0.8917,0.9273,0.9263,0.9765,0.0155
Qi,1,50,0,0.9177,0.9665,0.9727,0.9947,0.0193
Qi,1,50,1,0.9193,0.9651,0.9724,0.9935,0.0197
Qi,1,50,2,0.905,0.9603,0.9646,0.9943,0.0198
Qi,1,50,3,0.9043,0.9573,0.9606,0.9962,0.0198
Qi,1,50,4,0.9098,0.9511,0.9515,0.9859,0.0189
Qi,1,50,6,0.9036,0.9512,0.9516,0.9877,0.0179
Qi,1,50,12,0.8827,0.9512,0.951,0.9914,0.0183
Qi,1,50,24,0.9035,0.9478,0.9507,0.9824,0.0188
Qi,1,50,40,0.8638,0.9244,0.9278,0.9732,0.023
Qi,1,60,0,0.8898,0.9432,0.9434,0.9901,0.0228
Qi,1,60,1,0.8917,0.944,0.9439,0.9875,0.0207
Qi,1,60,2,0.8955,0.9467,0.9463,0.9922,0.0212
Qi,1,60,3,0.8867,0.9458,0.9455,0.9901,0.0208
Qi,1,60,4,0.8959,0.9448,0.9463,0.9982,0.0237
Qi,1,60,6,0.9005,0.9483,0.9469,0.9856,0.0204
Qi,1,60,12,0.9052,0.9521,0.9523,0.9957,0.0212
Qi,1,60,24,0.9006,0.9532,0.9571,0.9841,0.02
Qi,1,60,40,0.8412,0.9274,0.9301,0.9923,0.0259
Qi,1,70,0,0.8722,0.9555,0.9607,0.9924,0.0228
Qi,1,70,1,0.8873,0.953,0.9588,0.9905,0.0248
Qi,1,70,2,0.8904,0.9566,0.962,0.9945,0.0246
Qi,1,70,3,0.8997,0.9558,0.9631,0.9888,0.0235
Qi,1,70,4,0.8847,0.9574,0.9636,0.9942,0.024
Qi,1,70,6,0.8843,0.9543,0.9582,0.9955,0.0259
Qi,1,70,12,0.9046,0.9536,0.9566,0.9889,0.0202
Qi,1,70,24,0.8838,0.9538,0.9574,0.9888,0.0215
Qi,1,70,40,0.8721,0.9314,0.934,0.9813,0.0258
Qi,2,0,0,0.9858,0.9932,0.9935,0.9983,0.0028
Qi,2,0,1,0.9857,0.9934,0.9939,0.999,0.0028
Qi,2,0,2,0.9844,0.993,0.9934,0.9977,0.0029
Qi,2,0,3,0.9853,0.9929,0.9932,0.9979,0.0026
Qi,2,0,4,0.9813,0.9916,0.992,0.998,0.0035
Qi,2,0,6,0.9801,0.991,0.9915,0.9978,0.004
Qi,2,0,12,0.9708,0.9824,0.9826,0.9904,0.0043
