Filename,GL70,GL72,GL74,GL76,GL78,GL80,GL82,GL84,GL86,Med3,Med5,Med7,Med9,Med11,Med13,Med15,Med17,Med19
05571583_2020023_Feet_L_S_0,0.7180301533006116,0.7138762204910774,0.862662245835372,0.6994286119619613,0.7346681043603175,0.7662803713262597,0.7352121174953403,0.8210122362233828,0.8087941726512791,0.6544968146621185,0.6590397268908645,0.6690760182643992,0.7449154314387272,0.7412018274705812,0.7433488055915266,0.8388391186158779,0.8555805748767654,0.7905196442911049
05571583_2020023_Feet_L_S_1,0.7341430090365314,0.7202513194649387,0.7991450500957806,0.7873310495877286,0.8322146069725713,0.8675760412916865,0.7637178131567449,0.7848494785962523,0.7613281518087402,0.6526097180688248,0.6850774047452696,0.7640466492252749,0.7536574744011018,0.7030216882005352,0.7362474535600142,0.7739834920240127,0.8527758271557816,0.8113280742030253
05571583_2020023_Feet_L_S_2,0.7497127456036576,0.7686035593264858,0.7270242325780227,0.7850146421260049,0.7305926161841689,0.8123376270075983,0.7684241606387407,0.7483004055632962,0.7836804160012871,0.6528312613197813,0.7631942564513075,0.7688920577244008,0.7233792565874019,0.7743154365040408,0.8156305411249991,0.8058741239316171,0.7304856604683785,0.7728895492578935
05571583_2020023_Feet_L_S_3,0.8763636737126175,0.8237596120592282,0.8800896799954545,0.8337278468547923,0.7743004162856543,0.8509653918669856,0.8550811405733749,0.8672371343634898,0.852995529400802,0.6727907600613067,0.7195761310363301,0.8506794260328366,0.8738504175069058,0.7978198765643679,0.7499851507751583,0.771331125325845,0.7168393064285877,0.8275293159994825
05571583_2020023_Feet_R_S_0,0.7278498636485321,0.7275404720792248,0.6438585994409937,0.7331968364643469,0.7987427420993376,0.6932866171330658,0.7411284768114775,0.7873956130363106,0.8437897312541834,0.5723522668131549,0.6235706646835392,0.6968158041610146,0.7799281657389001,0.8495772630333236,0.863689051692887,0.7734164067589011,0.8886378319666643,0.705837561063804
05571583_2020023_Feet_R_S_1,0.7734154927272154,0.7499412082050886,0.7844898089623759,0.7691602215895639,0.741222657959285,0.7522667680866231,0.7809439938157046,0.7533834537899868,0.836784385557226,0.7495751535370413,0.7149398364685797,0.8161270589010169,0.8203832835961745,0.8787860898787275,0.8234213993815237,0.7334737120325606,0.7734711977025341,0.6829794112090231
05571583_2020023_Feet_R_S_2,0.8611175088418729,0.8308254572881196,0.8436765463807999,0.8901529790333536,0.8995774192610558,0.7926320099614694,0.7556822382256809,0.7632484938896221,0.798785313027548,0.7722395045126834,0.8040290828280676,0.7862646631174729,0.854483451780397,0.7942406681842975,0.7002010583723053,0.7360136401488465,0.7269352930546835,0.5952600841341689
05571583_2020023_Feet_R_S_3,0.7822003634272958,0.7828409255328043,0.7624986063373562,0.7426913453769453,0.7461903125841808,0.8345580510562797,0.8024498707238399,0.7931368779329214,0.782034543649209,0.7024765089619426,0.7024765089619418,0.7559957918611043,0.7978663829710757,0.8364256704549542,0.8101446507150919,0.8108033794835244,0.7241409121233526,0.7039391645451137
05723258_20200601_Feet_L_S_0,0.7063052182927271,0.7939060788728914,0.8006855219895858,0.7857470865773005,0.7437869571501986,0.7809627267556505,0.7843428854364555,0.7859674444878222,0.8180519751804772,0.7134898758397099,0.6654382027663783,0.7049090358693065,0.7310354080670083,0.7095746152710952,0.8009515087804385,0.7444442208463228,0.6983524107358412,0.6717684193320986
05723258_20200601_Feet_L_S_1,0.8275755975471665,0.8083965155756415,0.8278085424784845,0.8026280740554164,0.7921432791002503,0.8298390483638501,0.8205573281968344,0.7463686160199146,0.721038464048531,0.724793477705073,0.8118939379225077,0.8740548345594781,0.9019006004971798,0.8543991235215371,0.83791308329209,0.7616787838294715,0.7075927211627397,0.5957469581131354
