method,config,Jaccard
RHT,GL84,0.7870127432669154
RHT,GL84,0.713264057869237
RHT,GL84,0.5783299327196304
RHT,GL84,0.5496031616713887
RHT,GL84,0.6339669429770508
RHT,GL84,0.8599935537546555
RHT,GL84,0.6814318977650464
RHT,GL84,0.7187979939693718
RHT,GL84,0.5935727857626873
RHT,GL84,0.8162201171534098
RHT,GL84,0.8006058975713792
RHT,GL84,0.72958583248817
RHT,GL84,0.7139129311373226
RHT,GL84,0.6820859227049121
RHT,GL84,0.8205727431002262
RHT,GL84,0.40963652863229333
RHT,GL84,0.8691415776948987
RHT,GL84,0.8071875834404341
RHT,GL84,0.810847771159918
RHT,GL84,0.7801490634608238
RHT,GL84,0.6131972335223743
RHT,GL84,0.8390894262138779
RHT,GL84,0.592923564282933
RHT,GL84,0.8721073983449102
RHT,GL84,0.7168098647144675
RHT,GL84,0.5953730028636502
RHT,GL84,0.6524083786926081
RHT,GL84,0.5989302755162859
RHT,GL84,0.568520456150269
RHT,GL84,0.5591293196319622
RHT,GL84,0.4476392185487798
RHT,GL84,0.5241846462678862
RHT,GL84,0.5622847027825648
RHT,GL84,0.7421369913761129
RHT,GL84,0.7412056608481666
RHT,GL84,0.6105030799113829
RHT,GL84,0.740387327261532
RHT,GL84,0.6176048950028779
RHT,GL84,0.764514039763905
RHT,GL84,0.5782412267348792
RHT,GL84,0.6639196759032847
RHT,GL84,0.6089203619796189
RHT,GL84,0.667881179525421
RHT,GL84,0.6252884226352886
RHT,GL84,0.5349448627706985
RHT,GL84,0.5747501101943814
RHT,GL84,0.8314661369469877
RHT,GL84,0.7893319370802802
RHT,GL84,0.5765281367392637
RHT,GL84,0.8555481315402382
RHT,GL84,0.5374143149266867
RHT,GL84,0.7725492865905503
RHT,GL84,0.7280104545660969
RHT,GL84,0.7706075129010671
RHT,GL84,0.6750022342564552
RHT,GL84,0.8146209869192029
RHT,GL84,0.5384627882231137
RHT,GL84,0.6865704331827928
RHT,GL84,0.7584537774378762
RHT,GL84,0.6870521364022263
RHT,GL84,0.8785086605404431
RHT,GL84,0.7587778305387763
RHT,GL84,0.6145851636505267
RHT,GL84,0.4027132101464479
RHT,GL84,0.7513731203283703
RHT,GL84,0.5561163892148058
