Filename,GL70,GL72,GL74,GL76,GL78,GL80,GL82,GL84,GL86,Med3,Med5,Med7,Med9,Med11,Med13,Med15,Med17,Med19
05571583_2020023_Feet_L_S_0,0.8629529368262433,0.8998077317549786,0.8987061788434146,0.9038515169792646,0.9065517664584755,0.9116495982963828,0.9102395119076193,0.9115519731201015,0.9272797292494055,0.6720089192314022,0.6740245645467705,0.7532026835196497,0.7535179677119572,0.8086999398313321,0.9045843206291804,0.8811953067022675,0.8414064700614419,0.8230456580821868
05571583_2020023_Feet_L_S_1,0.8496201736945778,0.8710860531564503,0.874538923874819,0.870415025214614,0.8682284929058811,0.8881063827952498,0.9107287451994877,0.9143584036340393,0.916276864986814,0.7017473932561276,0.7405702404323431,0.8336729512966354,0.9099449871711905,0.9059141262356872,0.8961944096377189,0.8904323107460519,0.900366079571589,0.8714455618609401
05571583_2020023_Feet_L_S_2,0.8826883826209302,0.8844958303946154,0.8798571458645125,0.8844286273860624,0.8858580581216228,0.9042657391221542,0.9063761107777742,0.9018594844244493,0.9088891033866346,0.722341355889595,0.800757240210843,0.914228086197289,0.9246904484779006,0.926832637984196,0.9092297314088863,0.8694190851566341,0.8651106647688248,0.837868128959996
05571583_2020023_Feet_L_S_3,0.9056299337908557,0.8885842507214012,0.8923709561248192,0.9148559676228534,0.9154042809646725,0.9317738724680504,0.9291476556119224,0.9356746902970676,0.9371322498261981,0.696922545192122,0.7594430138836629,0.803813767251826,0.920644179539245,0.9235528635298758,0.9178857169391177,0.890006123080619,0.8502719744261474,0.8370349017808185
05571583_2020023_Feet_R_S_0,0.7514030264363792,0.8270529301041379,0.8427449214813131,0.8375093183735254,0.8304205516224322,0.8491306214354779,0.8568786251655159,0.9033347642591306,0.8917936619848521,0.7349590328778146,0.756104304230007,0.7783859868923353,0.8592066907059174,0.8905645014386899,0.8984337959394392,0.8625936477975817,0.8570607325423847,0.8197307198987407
05571583_2020023_Feet_R_S_1,0.8138817717877209,0.828813223986481,0.7962257750816263,0.8243363448218255,0.8029464168897902,0.8192347569817024,0.8044566423918434,0.7980107747023394,0.8222870947774906,0.7966087511679449,0.8753873497773026,0.862092785424521,0.8453771514613873,0.928890443314561,0.8406693905058126,0.7923816106882382,0.7084484695716675,0.6731251537311084
05571583_2020023_Feet_R_S_2,0.8408428323833078,0.8552179918290393,0.8552179918290393,0.8667507419153837,0.8724251489537597,0.8773991362794068,0.8808128683877787,0.8842833013777776,0.8873592105732991,0.8494272519635375,0.84631564433225,0.8617053460963545,0.8705570332905128,0.8700157566797193,0.828288765320632,0.7615343766381283,0.7072413197974435,0.6324603891272685
05571583_2020023_Feet_R_S_3,0.8481728117331633,0.8789612395430912,0.9096071222751235,0.9096071222751235,0.9095897605867836,0.8686873349226395,0.8876918618236368,0.8764761461426722,0.8808272201551202,0.7051565976878326,0.8144224347508583,0.8288724340479092,0.8721332170605793,0.9067000208054752,0.8479620201063331,0.7586189779263884,0.7244233522171886,0.6544415566909785
05723258_20200601_Feet_L_S_0,0.9124584871487564,0.9086903880630247,0.9214032828418461,0.9097195131079615,0.9094288625144784,0.9070640002363483,0.9102599357388717,0.8886013860349299,0.8659013484743796,0.7375244697779445,0.7935146167373445,0.9128444197702086,0.9046416272386024,0.8652137564826382,0.7873083867112757,0.7631985244517111,0.6928982967049923,0.629584632034336
05723258_20200601_Feet_L_S_1,0.9203497120583181,0.9239452238705701,0.9130442291040545,0.9111170421740727,0.9073013757317399,0.9111484551731504,0.9011504283333409,0.9048756271849255,0.8962279934729896,0.8078555411835318,0.9292142785808432,0.9137670830514816,0.915473531988895,0.8872326620562748,0.8334234239660513,0.7946124831106566,0.7164566511424318,0.6582828578761168
05723258_20200601_Feet_L_S_2,0.9537744649691898,0.9432874608510927,0.9428533620392563,0.9544129527212654,0.9388845361069555,0.9355589876514501,0.9140421264095759,0.9210339384095275,0.9000297865767006,0.8593721253584871,0.9471710786943748,0.9348280008510502,0.9445686291288831,0.9547654552883555,0.8556978620765417,0.7922525852538727,0.7780562111787085,0.6698193443977731
05723258_20200601_Feet_L_S_3,0.9189611979278656,0.9187068855061803,0.9193761144123661,0.9127974495379104,0.9128848600935462,0.9103688387429429,0.9101869860238798,0.9103865227827594,0.9146595947585738,0.8777513560689783,0.9130984537756672,0.9136853069028379,0.9005442069279332,0.9077010993679677,0.8425382426910915,0.7800987036457636,0.7481063240939743,0.6439852223903809
05723258_20200601_Feet_R_S_0,0.8295385607827378,0.8372393552824505,0.8544227694541727,0.8626633205418445,0.917705730607513,0.9509254108520754,0.9437366005849755,0.9539328193206942,0.960398780455647,0.7481259078849701,0.7556962377243203,0.8426034737054524,0.8268075381373724,0.8620018295229798,0.8212021924239451,0.7494398313607239,0.7012530333145236,0.5922397419869968
05723258_20200601_Feet_R_S_1,0.9256146938086135,0.9132840337949487,0.9122112398914148,0.8942577201980266,0.8845760732806821,0.8760873681361648,0.8691836893588347,0.8614608272044666,0.8463600047147612,0.8052067197167009,0.845942685366237,0.8889963185933993,0.887184584129696,0.8740927276461447,0.8140120095876044,0.7998723147361941,0.7050806318115792,0.6319978783100794
