case_idx,filename,config,mean_J,std_J,range_J,min_J,max_J
480,12405045_2020023_Feet_L_S_2,Med9,0.8146733580547745,2.220446049250313e-16,0.0,0.8146733580547747,0.8146733580547747
481,12405045_2020023_Feet_L_S_2,Med11,0.7660515788841777,6.365304369018454e-05,0.0006397371596498225,0.7654182390961243,0.7660579762557741
482,12405045_2020023_Feet_L_S_2,Med13,0.6862674275064414,0.0,0.0,0.6862674275064414,0.6862674275064414
483,12405045_2020023_Feet_L_S_2,Med15,0.6182544871693826,2.220446049250313e-16,0.0,0.6182544871693828,0.6182544871693828
484,12405045_2020023_Feet_L_S_2,Med17,0.5260537678248891,2.220446049250313e-16,0.0,0.5260537678248889,0.5260537678248889
485,12405045_2020023_Feet_L_S_2,Med19,0.41151350011786453,0.006174134881713416,0.04348128212977975,0.41044048539794453,0.4539217675277243
486,12405045_2020023_Feet_L_S_3,GL70,0.9037881210916038,1.1102230246251565e-16,0.0,0.9037881210916037,0.9037881210916037
487,12405045_2020023_Feet_L_S_3,GL72,0.9081756426573366,0.0001405524346779431,0.0014126051187808297,0.9067771635897434,0.9081897687085242
488,12405045_2020023_Feet_L_S_3,GL74,0.9013330099394533,0.000491116323340231,0.0012518867970545688,0.9003189816338392,0.9015708684308937
489,12405045_2020023_Feet_L_S_3,GL76,0.9051288260338662,0.00029165426167939817,0.0006495656682123929,0.9049469476467669,0.9055965133149793
490,12405045_2020023_Feet_L_S_3,GL78,0.9028518157503416,0.00027594429027503136,0.0010171441486981347,0.9027704442184458,0.9037875883671439
491,12405045_2020023_Feet_L_S_3,GL80,0.9004317504042301,2.220446049250313e-16,0.0,0.9004317504042303,0.9004317504042303
492,12405045_2020023_Feet_L_S_3,GL82,0.8905766361910054,3.3306690738754696e-16,0.0,0.8905766361910057,0.8905766361910057
493,12405045_2020023_Feet_L_S_3,GL84,0.8930077590862864,1.1102230246251565e-16,0.0,0.8930077590862865,0.8930077590862865
494,12405045_2020023_Feet_L_S_3,GL86,0.8897862862496624,2.220446049250313e-16,0.0,0.8897862862496622,0.8897862862496622
495,12405045_2020023_Feet_L_S_3,Med3,0.823184957995103,0.009461701602191862,0.02580890702091021,0.8190555328717573,0.8448644398926675
496,12405045_2020023_Feet_L_S_3,Med5,0.854424682001771,0.017445800514095087,0.09185904474960294,0.7746335420058037,0.8664925867554066
497,12405045_2020023_Feet_L_S_3,Med7,0.800189549336427,0.01650801411237549,0.03609535448975709,0.7892825880599685,0.8253779425497256
