method,config,Jaccard
HOUGH,Med9,0.0
HOUGH,Med9,0.864468779053228
HOUGH,Med9,0.819486198091821
HOUGH,Med9,0.43667760623742347
HOUGH,Med9,0.4116627710872842
HOUGH,Med9,0.49216005181893696
HOUGH,Med9,0.7905089858453843
HOUGH,Med9,0.8024398949387199
HOUGH,Med9,0.6619295270857177
HOUGH,Med9,0.6991420366263963
HOUGH,Med9,0.6748935335267343
HOUGH,Med9,0.8099393998119842
HOUGH,Med9,0.6949302390641866
HOUGH,Med9,0.7429582108865904
HOUGH,Med9,0.6818582636905139
HOUGH,Med9,0.694832193028279
HOUGH,Med9,0.6157541349680339
HOUGH,Med9,0.6609875863439538
HOUGH,Med9,0.8547161178386886
HOUGH,Med9,0.6884069865441373
HOUGH,Med9,0.7368541131103462
HOUGH,Med9,0.715492874893251
HOUGH,Med9,0.7994606710842194
HOUGH,Med9,0.5438535062839818
HOUGH,Med9,0.5869265605974041
HOUGH,Med9,0.8164214701311329
HOUGH,Med9,0.4915074197052707
HOUGH,Med9,0.5821901885758881
HOUGH,Med9,0.6872361284246745
HOUGH,Med9,0.6488012207164451
HOUGH,Med9,0.3054388972025747
HOUGH,Med9,0.5674804327030556
HOUGH,Med9,0.5178803664972894
HOUGH,Med9,0.3983917884905294
HOUGH,Med9,0.526578234779082
HOUGH,Med9,0.13561459044796667
HOUGH,Med9,0.620495796178333
HOUGH,Med9,0.6304895073940058
HOUGH,Med9,0.40644120648781484
HOUGH,Med9,0.4303523995813401
HOUGH,Med9,0.5282102532171894
HOUGH,Med9,0.6476914239685433
HOUGH,Med9,0.5326297108899755
HOUGH,Med9,0.5376864304373209
HOUGH,Med9,0.7716760644531812
HOUGH,Med9,0.8852159088812928
HOUGH,Med9,0.793001133024932
HOUGH,Med9,0.8753149834860836
HOUGH,Med9,0.4802030217047356
HOUGH,Med9,0.2595280009278293
HOUGH,Med9,0.23552902982279025
HOUGH,Med9,0.4685787909889168
HOUGH,Med9,0.7681682198167219
HOUGH,Med9,0.6436906990742794
HOUGH,Med9,0.7994960261460068
HOUGH,Med9,0.44191859878894035
HOUGH,Med9,0.765658650576742
HOUGH,Med9,0.0
HOUGH,Med9,0.0
HOUGH,Med9,0.0
HOUGH,Med9,0.0
HOUGH,Med9,0.5090343094313644
HOUGH,Med9,0.6893567804344435
HOUGH,Med9,0.5759457438477711
HOUGH,Med9,0.7815299407119926
HOUGH,Med9,0.5902810087031933
HOUGH,Med9,0.35016273676156584
HOUGH,Med9,0.9298550413941751
HOUGH,Med9,0.4004828521788074
HOUGH,Med9,0.2835308779109702
HOUGH,Med9,0.5121991487718727
HOUGH,Med9,0.815228914487529
HOUGH,Med9,0.2721966450680171
HOUGH,Med9,0.42447445014552393
HOUGH,Med9,0.8543578819771043
HOUGH,Med9,0.030012438312980626
HOUGH,Med9,0.12855424735699475
HOUGH,Med9,0.3242437633145202
HOUGH,Med9,0.1408084115893057
HOUGH,Med9,0.39950424845063714
HOUGH,Med9,0.638138692945923
HOUGH,Med9,0.35915335665203146
HOUGH,Med9,0.41099274797017504
HOUGH,Med9,0.4299356745984634
HOUGH,Med9,0.8252812713953988
HOUGH,Med9,0.295364694126863
HOUGH,Med9,0.717578115396467
HOUGH,Med9,0.5399184901075577
HOUGH,Med9,0.4882600213158845
HOUGH,Med9,0.219495249412317
HOUGH,Med9,0.5875480770470128
HOUGH,Med9,0.1854734118410557
HOUGH,Med9,0.7778892833926841
HOUGH,Med9,0.38472886620035324
HOUGH,Med9,0.4487775469198006
HOUGH,Med9,0.8306888132820733
HOUGH,Med9,0.5734353888132404
HOUGH,Med9,0.24212459869461472
HOUGH,Med9,0.3039180736093371
HOUGH,Med9,0.5112609308976911
HOUGH,Med9,0.38605572570512203
HOUGH,Med9,0.36371576732405314
HOUGH,Med9,0.22514742652556527
HOUGH,Med9,0.9601444334102968
HOUGH,Med9,0.723821697827104
HOUGH,Med9,0.534412470339573
HOUGH,Med9,0.4199259532091775
HOUGH,Med9,0.2078476734068758
HOUGH,Med9,0.6309409986448885
HOUGH,Med9,0.35048348569964083
HOUGH,Med9,0.11319250256622586
HOUGH,Med9,0.4054782745649242
HOUGH,Med9,0.7152143247345631
HOUGH,Med9,0.21619220847047696
HOUGH,Med9,0.4569699903888267
HOUGH,Med9,0.7372475090480431
HOUGH,Med9,0.2900856622147072
RHT,Med9,0.40979637729556295
RHT,Med9,0.8063717778690438
RHT,Med9,0.6093082685947282
RHT,Med9,0.37418889531765864
RHT,Med9,0.6050065700999234
RHT,Med9,0.2156240831839441
RHT,Med9,0.47611220453371056
RHT,Med9,0.5854124731126854
RHT,Med9,0.5532254708725586
RHT,Med9,0.5837493472716982
RHT,Med9,0.8456323752226386
RHT,Med9,0.7687460411968019
RHT,Med9,0.765963182535086
RHT,Med9,0.8297591248151232
RHT,Med9,0.6210963318114825
RHT,Med9,0.7346510617239709
RHT,Med9,0.32585409940004645
RHT,Med9,0.6868133018013645
RHT,Med9,0.7371686521549378
RHT,Med9,0.3928308847805085
RHT,Med9,0.75210867526565
RHT,Med9,0.4199750476910693
RHT,Med9,0.4486790192147706
RHT,Med9,0.08951353686874954
RHT,Med9,0.0
RHT,Med9,0.0
RHT,Med9,0.0
RHT,Med9,0.0
RHT,Med9,0.6106423790679453
RHT,Med9,0.6602361771786213
RHT,Med9,0.3843037072464046
RHT,Med9,0.5589192688169355
RHT,Med9,0.5731172146454563
RHT,Med9,0.774415659822429
RHT,Med9,0.7413950804492451
RHT,Med9,0.6726684649941271
RHT,Med9,0.616670006255512
RHT,Med9,0.5927456192440043
RHT,Med9,0.7351650657772005
RHT,Med9,0.6674520707082123
RHT,Med9,0.7312456423404613
RHT,Med9,0.5532038347988094
RHT,Med9,0.6716090086866782
RHT,Med9,0.608008463201485
RHT,Med9,0.5752475768470288
RHT,Med9,0.6920513244385139
RHT,Med9,0.623336025929621
RHT,Med9,0.7325913022345828
