method,config,Jaccard
HOUGH,GL80,0.8119006824667795
HOUGH,GL80,0.8892939745843692
HOUGH,GL80,0.7997934322260176
HOUGH,GL80,0.8092928123588858
HOUGH,GL80,0.7377204881969663
HOUGH,GL80,0.767172537993134
HOUGH,GL80,0.7747371650332432
HOUGH,GL80,0.6083033844211413
HOUGH,GL80,0.7082716686004042
HOUGH,GL80,0.7682997165709815
HOUGH,GL80,0.8172132519393516
HOUGH,GL80,0.8721195331430809
HOUGH,GL80,0.6625257316516002
HOUGH,GL80,0.9419621408567769
HOUGH,GL80,0.7979889974855853
HOUGH,GL80,0.7078317260398902
HOUGH,GL80,0.7301710487512934
HOUGH,GL80,0.7712626135949654
HOUGH,GL80,0.8600139395463604
HOUGH,GL80,0.8183800708561481
HOUGH,GL80,0.8208694526485207
HOUGH,GL80,0.8069382127922428
HOUGH,GL80,0.7716540879894448
HOUGH,GL80,0.8342005720122889
HOUGH,GL80,0.9068135278276652
HOUGH,GL80,0.7344740749688577
RHT,GL80,0.8026447397516896
RHT,GL80,0.7855754964553913
RHT,GL80,0.8014311477180537
RHT,GL80,0.8580703432638167
RHT,GL80,0.7024807369610185
RHT,GL80,0.7913516547303848
RHT,GL80,0.7955730220013801
RHT,GL80,0.8343111473333972
RHT,GL80,0.7859674444878222
RHT,GL80,0.8016587754886966
RHT,GL80,0.7936773843548317
RHT,GL80,0.8178229000168097
RHT,GL80,0.7912121411757947
RHT,GL80,0.8407668458290596
RHT,GL80,0.6989271197680561
RHT,GL80,0.812929463259404
RHT,GL80,0.7172653357799914
RHT,GL80,0.7874799845221776
RHT,GL80,0.8448242103237781
RHT,GL80,0.8038717679836911
RHT,GL80,0.8362824894590553
RHT,GL80,0.7751029434501306
RHT,GL80,0.8498854435572933
RHT,GL80,0.7608737829079699
RHT,GL80,0.7830805125283034
RHT,GL80,0.793518604837151
RHT,GL80,0.6842922226254959
RHT,GL80,0.8708488980508488
RHT,GL80,0.7652363245639509
RHT,GL80,0.8292055850788373
RHT,GL80,0.7931087306858088
RHT,GL80,0.7773680049433604
RHT,GL80,0.790218347410537
RHT,GL80,0.8477852727643944
RHT,GL80,0.8470826533468956
RHT,GL80,0.7908787184234576
RHT,GL80,0.8560149730853212
RHT,GL80,0.704910641325066
RHT,GL80,0.7961429591761845
RHT,GL80,0.8358227927917119
RHT,GL80,0.8110569669478112
RHT,GL80,0.8742279168257814
RHT,GL80,0.7864431795403757
RHT,GL80,0.8943214934573068
RHT,GL80,0.6645467388761475
RHT,GL80,0.7375311738432706
RHT,GL80,0.666773991474646
RHT,GL80,0.7972914032699534
RHT,GL80,0.745036502656748
RHT,GL80,0.8975604516792248
RHT,GL80,0.8185044228663103
RHT,GL80,0.904058957953493
RHT,GL80,0.8692881864668393
RHT,GL80,0.9035436979812248
RHT,GL80,0.8747564435711067
RHT,GL80,0.8362084309970788
RHT,GL80,0.8382784635860598
RHT,GL80,0.7701808085028451
RHT,GL80,0.8511697106036502
RHT,GL80,0.7602107882896308
RHT,GL80,0.7949434627498948
RHT,GL80,0.7958495912071003
RHT,GL80,0.790326125110987
RHT,GL80,0.816367321483883
RHT,GL80,0.8098842035254714
RHT,GL80,0.8252667430040782
RHT,GL80,0.8806778865189515
RHT,GL80,0.7821381985979274
RHT,GL80,0.780347920712909
